depths	NGAM
359.85	130.3264798
359.86	129.0530406
359.87	127.4816815
359.88	127.9061612
359.89	122.3879248
359.9	122.9815242
359.91	122.9815243
359.92	122.5570445
359.93	123.8304837
359.94	125.1050429
359.95	125.4018428
359.96	128.7976806
359.97	128.6285608
359.98	127.7784813
359.99	132.0243986
360	131.1754392
360.01	129.902
360.02	132.8733581
360.03	134.9957568
360.04	133.297838
360.05	134.1467974
360.06	137.9671149
360.07	137.3735154
360.08	134.8255171
360.09	133.1275981
360.1	129.5615203
360.11	127.4391216
360.12	129.5615201
360.13	126.1656824
360.14	128.4583208
360.15	130.1562398
360.16	129.7317601
360.17	131.2605591
360.18	132.9584781
360.19	129.5615203
360.2	127.0146419
360.21	128.288081
360.22	130.4104796
360.23	132.5339983
360.24	130.07112
360.25	130.4955996
360.26	130.4955996
360.27	131.9392787
360.28	128.9679207
360.29	128.9679206
360.3	130.1562398
360.31	130.5807196
360.32	135.6744763
360.33	134.4010373
360.34	130.3264799
360.35	130.3264797
360.36	129.6466402
360.37	130.4955996
360.38	127.9487213
360.39	126.5476021
360.4	126.5476021
360.41	129.6040801
360.42	132.5765583
360.43	136.5234358
360.44	139.9203937
360.45	145.9482299
360.46	143.1459919
360.47	146.2024699
360.48	145.0141507
360.49	138.2224751
360.5	137.0755956
360.51	139.1979942
360.52	142.5949521
360.53	142.4247123
360.54	141.321513
360.55	145.5663102
360.56	142.7215122
360.57	142.3821523
360.58	137.1181557
360.59	134.825517
360.6	130.0285601
360.61	129.0104806
360.62	126.3784823
360.63	124.0858437
360.64	118.1420074
360.65	122.7272843
360.66	124.3400834
360.67	125.9114424
360.68	127.0997617
360.69	122.8549645
360.7	125.3167227
360.71	125.9965624
360.72	126.4210421
360.73	128.8828005
360.74	126.2508023
360.75	127.6944813
360.76	132.9584779
360.77	133.170158
360.78	132.9159182
360.79	135.1659967
360.8	136.8639157
360.81	144.080071
360.82	138.349035
360.83	137.1607156
360.84	138.2650348
360.85	137.0755956
360.86	139.6224739
360.87	139.707594
360.88	139.4107942
360.89	139.8352739
360.9	138.6469547
360.91	136.6936759
360.92	137.3735154
360.93	136.0989562
360.94	136.311756
360.95	135.4202366
360.96	134.0191175
360.97	134.8680769
360.98	128.9253608
360.99	131.2605591
361	132.9584781
361.01	132.2786386
361.02	130.5807196
361.03	128.458321
361.04	128.4583209
361.05	130.7509594
361.06	133.2978378
361.07	132.8733582
361.08	136.0989561
361.09	135.2499967
361.1	134.4010373
361.11	134.4010372
361.12	136.9904756
361.13	135.7170365
361.14	139.9629537
361.15	139.9629538
361.16	140.3023136
361.17	141.151273
361.18	137.7554353
361.19	139.8778338
361.2	139.4533541
361.21	136.481996
361.22	134.910637
361.23	129.9020002
361.24	129.4775203
361.25	129.902
361.26	131.1754392
361.27	128.6285609
361.28	131.5999189
361.29	133.2978379
361.3	135.2074367
361.31	133.5095178
361.32	134.3584772
361.33	133.5946378
361.34	128.0764013
361.35	132.3211984
361.36	132.7031183
361.37	131.4296791
361.38	131.0051993
361.39	130.2839198
361.4	131.8967187
361.41	134.0191174
361.42	130.3690398
361.43	129.0944805
361.44	131.9392787
361.45	130.6658396
361.46	127.9061613
361.47	126.8455219
361.48	123.8730438
361.49	125.4018427
361.5	122.8549644
361.51	124.7220031
361.52	123.0240843
361.53	121.1144855
361.54	123.6613638
361.55	126.2082422
361.56	125.2316029
361.57	127.4391214
361.58	127.4391215
361.59	130.4955995
361.6	134.7415169
361.61	132.4488785
361.62	131.6850389
361.63	127.6519215
361.64	126.4210422
361.65	125.9965624
361.66	122.7698445
361.67	125.3167227
361.68	126.4210421
361.69	126.8029619
361.7	128.3306409
361.71	127.0572018
361.72	125.9114425
361.73	126.3359222
361.74	121.3687254
361.75	122.6421644
361.76	123.2368841
361.77	122.3879247
361.78	123.1517641
361.79	123.0666442
361.8	121.793205
361.81	121.750645
361.82	125.7837624
361.83	130.0285598
361.84	128.330641
361.85	127.9912812
361.86	128.4583209
361.87	125.4018429
361.88	128.7976806
361.89	130.7083994
361.9	130.1136799
361.91	134.571277
361.92	131.5999191
361.93	127.1848818
361.94	125.9114425
361.95	126.2933622
361.96	128.4157608
361.97	134.3584771
361.98	132.8733582
361.99	131.8115989
362	127.9912813
362.01	127.7784813
362.02	128.1189611
362.03	128.1189611
362.04	131.5999188
362.05	127.8636014
362.06	124.9773631
362.07	124.7220032
362.08	119.2037668
362.09	120.9016855
362.1	124.0432835
362.11	126.1656822
362.12	124.8922431
362.13	124.0432836
362.14	120.6474458
362.15	124.2549634
362.16	124.2549635
362.17	127.2274416
362.18	127.8636012
362.19	130.4104796
362.2	131.6850389
362.21	132.5339984
362.22	132.0243987
362.23	134.1467973
362.24	135.8447163
362.25	138.8160744
362.26	137.9671151
362.27	137.5426353
362.28	133.7223178
362.29	135.8447163
362.3	132.4488785
362.31	132.0243987
362.32	129.4775203
362.33	126.0805625
362.34	128.202961
362.35	132.4488783
362.36	131.599919
362.37	127.7784814
362.38	128.4157609
362.39	130.9626393
362.4	130.5381596
362.41	132.6605582
362.42	132.6605583
362.43	133.085038
362.44	130.11368
362.45	133.5095177
362.46	131.8967188
362.47	135.2925566
362.48	137.4149553
362.49	139.0288743
362.5	142.4247122
362.51	141.278953
362.52	138.7309546
362.53	139.7501539
362.54	141.8725526
362.55	140.3448736
362.56	136.0149564
362.57	134.7415171
362.58	132.3211986
362.59	134.2319173
362.6	138.0522349
362.61	140.9810331
362.62	137.5851954
362.63	141.4055128
362.64	137.9245552
362.65	135.3776767
362.66	133.8499976
362.67	132.2360786
362.68	127.4391217
362.69	123.1943243
362.7	124.3400834
362.71	123.491124
362.72	122.7272844
362.73	128.0764009
362.74	128.6285608
362.75	127.8636013
362.76	124.2549636
362.77	117.7175277
362.78	115.2132091
362.79	117.6335275
362.8	116.2749684
362.81	117.8026474
362.82	117.8026475
362.83	118.1420072
362.84	119.6708063
362.85	119.6708063
362.86	124.2549633
362.87	122.5144846
362.88	123.364564
362.89	119.9250463
362.9	117.2090479
362.91	117.2090478
362.92	117.4207277
362.93	118.6941669
362.94	120.9868054
362.95	122.6847244
362.96	118.1005674
362.97	113.0056906
362.98	113.3876102
362.99	112.9631304
363	109.9917724
363.01	108.846013
363.02	114.3642494
363.03	111.9024912
363.04	107.5300139
363.05	107.1055341
363.06	110.9258516
363.07	112.1141709
363.08	113.2610502
363.09	112.4120908
363.1	114.7461693
363.11	111.7748113
363.12	114.7461692
363.13	116.2749683
363.14	121.7932048
363.15	122.9389643
363.16	129.3072802
363.17	132.7031182
363.18	130.9626394
363.19	125.6560828
363.2	126.5050421
363.21	126.2082423
363.22	125.3592828
363.23	124.5954433
363.24	122.9815243
363.25	122.5570445
363.26	127.2274415
363.27	129.1370404
363.28	132.1095185
363.29	125.7412028
363.3	128.076401
363.31	128.0764011
363.32	130.6232795
363.33	126.3784823
363.34	123.7039239
363.35	127.0997616
363.36	133.6797575
363.37	133.2552779
363.38	134.9531968
363.39	136.9490356
363.4	138.5618346
363.41	137.2883955
363.42	139.8352738
363.43	137.3309555
363.44	130.9626396
363.45	132.2360785
363.46	135.2925566
363.47	136.9904756
363.48	135.2925567
363.49	130.8349596
363.5	131.2605591
363.51	133.9339974
363.52	135.3351166
363.53	131.0903194
363.54	134.656397
363.55	131.2605593
363.56	127.1423218
363.57	125.146483
363.58	128.0338411
363.59	124.2135236
363.6	123.0666442
363.61	127.5242413
363.62	125.8263226
363.63	126.9720818
363.64	125.2316029
363.65	123.533684
363.66	124.2975234
363.67	126.547602
363.68	124.8496832
363.69	119.8824863
363.7	119.0760867
363.71	118.6941669
363.72	122.9389641
363.73	132.4063181
363.74	130.8775194
363.75	131.8115988
363.76	133.5095177
363.77	136.9490355
363.78	138.4341547
363.79	139.622474
363.8	138.8586345
363.81	138.8586345
363.82	138.4341548
363.83	139.9629538
363.84	138.4341548
363.85	144.3779909
363.86	149.7259876
363.87	149.344068
363.88	148.5802285
363.89	148.5802285
363.9	145.1418307
363.91	149.7259876
363.92	149.3015081
363.93	149.6834278
363.94	149.3015081
363.95	147.816389
363.96	148.3259886
363.97	152.5282259
363.98	152.5282261
363.99	153.3771855
364	153.3771855
364.01	153.7591053
364.02	147.2216695
364.03	145.0141508
364.04	149.9813475
364.05	148.8344684
364.06	150.1090275
364.07	146.6695098
364.08	145.9056702
364.09	143.7832715
364.1	140.7267934
364.11	139.622474
364.12	138.094795
364.13	138.7309545
364.14	133.6371979
364.15	132.8733582
364.16	138.8160743
364.17	138.8160745
364.18	136.9064757
364.19	141.3215128
364.2	141.236393
364.21	135.3351168
364.22	136.4819959
364.23	138.6043946
364.24	142.3821522
364.25	143.9109513
364.26	145.6088703
364.27	148.2834286
364.28	150.830307
364.29	148.9195884
364.3	148.2834287
364.31	150.4058273
364.32	151.2122268
364.33	146.1184702
364.34	144.8864708
364.35	149.5143078
364.36	150.0664676
364.37	151.4239067
364.38	153.5474254
364.39	153.6739854
364.4	147.6461493
364.41	145.5237504
364.42	142.8491921
364.43	142.4247123
364.44	142.4247123
364.45	139.0714345
364.46	141.0235931
364.47	139.3682342
364.48	137.7554352
364.49	136.481996
364.5	138.009675
364.51	140.5565534
364.52	136.3117562
364.53	132.7882383
364.54	130.2839198
364.55	129.85944
364.56	129.0104806
364.57	135.8872761
364.58	132.9159182
364.59	132.1509586
364.6	131.7264789
364.61	127.9061614
364.62	129.81688
364.63	130.9200793
364.64	131.7264788
364.65	132.1095186
364.66	133.8074375
364.67	130.7509596
364.68	128.2029611
364.69	128.9679206
364.7	130.6658395
364.71	130.1987998
364.72	130.1987998
364.73	129.7743201
364.74	126.3359223
364.75	126.7604019
364.76	127.9487212
364.77	130.6232795
364.78	136.9904754
364.79	134.3170374
364.8	128.9679208
364.81	129.6892001
364.82	133.4669577
364.83	130.3264798
364.84	134.4010371
364.85	136.7787957
364.86	136.439436
364.87	135.1659968
364.88	136.0149562
364.89	138.1373549
364.9	142.3395922
364.91	142.3821523
364.92	142.5098322
364.93	143.3587917
364.94	144.504551
364.95	142.3821524
364.96	145.0567106
364.97	149.7259876
364.98	147.0514295
364.99	144.9290308
365	144.1651912
365.01	142.4672723
365.02	142.4672723
365.03	142.891752
365.04	140.6416735
365.05	142.764072
365.06	140.6416735
365.07	138.5618347
365.08	138.1373549
365.09	139.2831142
365.1	138.009675
365.11	130.36904
365.12	129.1796005
365.13	124.6805634
365.14	128.033841
365.15	132.1095185
365.16	130.07112
365.17	135.2499965
365.18	131.4296792
365.19	132.5765583
365.2	132.5765584
365.21	136.9490355
365.22	129.8594403
365.23	129.85944
365.24	128.1615211
365.25	130.7083994
365.26	130.3264798
365.27	130.7509595
365.28	137.1181553
365.29	138.7309545
365.3	142.4672721
365.31	137.8394353
365.32	135.7170365
365.33	138.7735144
365.34	136.6511159
365.35	139.6224739
365.36	136.9490357
365.37	135.2499968
365.38	129.3072806
365.39	131.2179991
365.4	132.4914384
365.41	131.2179992
365.42	126.3784823
365.43	125.062483
365.44	122.0900049
365.45	120.6900057
365.46	118.1420073
365.47	116.953688
365.48	118.1420072
365.49	115.1706492
365.5	112.8780106
365.51	112.4535308
365.52	111.6045713
365.53	113.1333703
365.54	114.4068095
365.55	120.1804058
365.56	123.236884
365.57	122.3453647
365.58	125.7412025
365.59	133.3829576
365.6	139.325674
365.61	140.1746336
365.62	140.1746337
365.63	142.721512
365.64	147.3493491
365.65	143.188552
365.66	145.3109504
365.67	144.1651913
365.68	146.7120696
365.69	146.2875899
365.7	146.6695097
365.71	144.5471111
365.72	147.6887089
365.73	148.0706288
365.74	145.1418307
365.75	142.976872
365.76	138.9011946
365.77	136.3543161
365.78	134.2319174
365.79	132.6605584
365.8	132.5765584
365.81	130.9200794
365.82	136.0149561
365.83	138.3490347
365.84	138.6469546
365.85	137.6703152
365.86	139.3682341
365.87	135.5479166
365.88	138.5192746
365.89	138.094795
365.9	134.2744774
365.91	136.8213557
365.92	136.439436
365.93	133.8925576
365.94	132.1935186
365.95	134.7415169
365.96	135.5479165
365.97	134.782957
365.98	130.7083996
365.99	128.1615212
366	125.8688826
366.01	126.7178419
366.02	124.4252034
366.03	125.2741628
366.04	124.8922431
366.05	122.7698445
366.06	121.9634449
366.07	125.4018427
366.08	123.491124
366.09	123.4911239
366.1	125.5295226
366.11	124.6805632
366.12	125.5709626
366.13	127.7370413
366.14	129.2647203
366.15	132.0669586
366.16	133.2978379
366.17	134.9531968
366.18	134.9531969
366.19	135.6744764
366.2	134.782957
366.21	140.0469536
366.22	140.5139934
366.23	137.0755957
366.24	136.3117561
366.25	137.7979951
366.26	139.495914
366.27	137.2032756
366.28	140.1746336
366.29	140.9810332
366.3	138.0522351
366.31	137.7979951
366.32	138.6469546
366.33	136.1415162
366.34	135.6330365
366.35	136.9064756
366.36	136.481996
366.37	136.9490356
366.38	136.6511159
366.39	136.1840761
366.4	140.0055137
366.41	140.3874335
366.42	144.2077511
366.43	144.2077512
366.44	145.7354302
366.45	147.4344691
366.46	150.0664675
366.47	152.570786
366.48	151.7218266
366.49	149.2175082
366.5	148.7930284
366.51	149.5568679
366.52	149.9813476
366.53	151.2547868
366.54	150.0239076
366.55	149.8962277
366.56	149.0472682
366.57	142.9343122
366.58	141.1938331
366.59	137.3735155
366.6	135.6744765
366.61	134.4010373
366.62	131.3445592
366.63	129.986
366.64	128.2880811
366.65	126.3359223
366.66	124.1709636
366.67	125.9540024
366.68	124.4252034
366.69	122.7272845
366.7	124.5954432
366.71	127.0997616
366.72	129.2221603
366.73	128.6285608
366.74	130.4955996
366.75	132.1935185
366.76	131.0903193
366.77	132.7882382
366.78	131.514799
366.79	132.6605583
366.8	130.11368
366.81	126.2508024
366.82	127.3540015
366.83	131.5999188
366.84	133.5095177
366.85	133.5095178
366.86	131.3871192
366.87	133.2978378
366.88	130.3264798
366.89	124.1284038
366.9	126.4210421
366.91	129.1370404
366.92	128.288081
366.93	129.81688
366.94	127.3540017
366.95	128.202961
366.96	125.146483
366.97	125.5709627
366.98	130.1562397
366.99	130.1562398
367	127.6944814
367.01	128.6700007
367.02	127.5242415
367.03	127.5242415
367.04	126.3784822
367.05	125.9540024
367.06	130.5381595
367.07	134.7829569
367.08	131.726479
367.09	131.7264789
367.1	135.1659966
367.11	138.0522349
367.12	140.5139934
367.13	145.4811902
367.14	147.0514294
367.15	145.0567107
367.16	146.2450299
367.17	145.7354303
367.18	143.6130316
367.19	146.03335
367.2	145.0992707
367.21	138.6469548
367.22	140.3023135
367.23	138.5192748
367.24	133.8499977
367.25	134.9957568
367.26	137.1181555
367.27	132.5339985
367.28	129.986
367.29	126.9295219
367.3	120.9868057
367.31	117.9303275
367.32	116.2324085
367.33	115.0440892
367.34	117.0813678
367.35	116.2324084
367.36	113.0482505
367.37	112.7088906
367.38	113.1333703
367.39	112.3695308
367.4	107.2746541
367.41	106.0012148
367.42	101.0340179
367.43	96.78922053
367.44	99.20953882
367.45	97.34138011
367.46	100.482978
367.47	101.7564173
367.48	104.0490558
367.49	106.5959343
367.5	104.049056
367.51	105.1948152
367.52	103.4968963
367.53	105.406495
367.54	106.1288946
367.55	108.2512933
367.56	107.3597739
367.57	108.8885729
367.58	109.3130527
367.59	110.8407317
367.6	110.8407317
367.61	107.4448939
367.62	112.2844107
367.63	109.1428129
367.64	109.1428128
367.65	108.760893
367.66	106.4682545
367.67	112.4120906
367.68	108.8034531
367.69	109.2279327
367.7	107.6991337
367.71	110.3736919
367.72	113.51529
367.73	116.0621684
367.74	117.0813679
367.75	117.2090478
367.76	121.1144853
367.77	122.5996044
367.78	125.9965623
367.79	126.8455219
367.8	129.1370404
367.81	131.2605591
367.82	133.3829578
367.83	135.6744764
367.84	133.1275981
367.85	136.5234358
367.86	139.0288743
367.87	139.2831142
367.88	137.3735155
367.89	137.2032755
367.9	132.4914386
367.91	133.7648776
367.92	136.0575161
367.93	135.6330365
367.94	141.3629528
367.95	146.2024698
367.96	144.0800713
367.97	150.5749471
367.98	150.5749473
367.99	148.4525486
368	152.2739861
368.01	152.613346
368.02	153.0378257
368.03	153.0378258
368.04	155.5847041
368.05	161.6976602
368.06	159.9997415
368.07	165.9850176
368.08	166.3669375
368.09	165.2211783
368.1	162.8859798
368.11	159.9146216
368.12	154.1835852
368.13	156.7304634
368.14	152.5282262
368.15	152.5282261
368.16	150.9994271
368.17	145.9056703
368.18	148.5802284
368.19	146.0333502
368.2	145.2695106
368.21	142.2970325
368.22	140.6416734
368.23	140.9810332
368.24	141.8725526
368.25	144.4619909
368.26	142.7640721
368.27	146.5855096
368.28	144.4619911
368.29	142.5523923
368.3	136.6085561
368.31	135.4627966
368.32	132.0669588
368.33	135.1234367
368.34	131.726479
368.35	127.5242416
368.36	127.5242415
368.37	128.6700007
368.38	134.6138369
368.39	134.741517
368.4	129.7317603
368.41	127.4391216
368.42	123.618804
368.43	125.6986425
368.44	122.0900049
368.45	121.2410454
368.46	120.4772058
368.47	121.750645
368.48	120.6048858
368.49	126.1231221
368.5	123.7464839
368.51	128.033841
368.52	129.6466401
368.53	128.373201
368.54	124.5528834
368.55	122.0060049
368.56	120.180406
368.57	124.0432835
368.58	125.019923
368.59	125.8688825
368.6	124.7220032
368.61	129.3924002
368.62	131.9392787
368.63	134.9957568
368.64	134.1467974
368.65	134.1467974
368.66	132.6605584
368.67	132.2360786
368.68	131.7690389
368.69	129.7743201
368.7	131.0477593
368.71	132.4063184
368.72	130.2839198
368.73	127.1423218
368.74	130.4955995
368.75	126.2508024
368.76	124.9773631
368.77	124.5954433
368.78	119.5005666
368.79	117.9303274
368.8	120.5623257
368.81	122.2602446
368.82	122.6421645
368.83	124.1284035
368.84	128.3732008
368.85	132.2786384
368.86	134.2744772
368.87	135.4627965
368.88	136.7362357
368.89	139.2831141
368.9	143.4864715
368.91	141.7874327
368.92	143.9109513
368.93	146.8823094
368.94	146.7546296
368.95	151.5515865
368.96	155.2453443
368.97	153.7591054
368.98	156.3059837
368.99	159.7455015
369	157.621983
369.01	158.8539821
369.02	154.9474247
369.03	151.8069466
369.04	149.7685478
369.05	151.0419869
369.06	148.5376686
369.07	149.5994278
369.08	150.2355875
369.09	150.6600672
369.1	152.0186263
369.11	156.2634236
369.12	156.1368638
369.13	155.881504
369.14	155.6698241
369.15	156.1794238
369.16	154.0559052
369.17	153.5474255
369.18	147.2216695
369.19	146.9248695
369.2	151.3399067
369.21	155.1602243
369.22	157.7496628
369.23	158.5560623
369.24	159.0231021
369.25	156.6879036
369.26	154.353825
369.27	148.7504686
369.28	145.7779903
369.29	143.2311119
369.3	138.3915949
369.31	134.7829571
369.32	127.9061615
369.33	125.4444028
369.34	125.105043
369.35	125.6986426
369.36	125.9965624
369.37	125.019923
369.38	121.6229652
369.39	117.0388081
369.4	117.8877674
369.41	117.5058476
369.42	116.6568882
369.43	115.1280891
369.44	115.5525688
369.45	112.4960908
369.46	109.1002529
369.47	110.5013719
369.48	111.5620113
369.49	115.7653686
369.5	116.1047285
369.51	115.6802488
369.52	112.1141711
369.53	112.5812107
369.54	108.0384936
369.55	106.7650543
369.56	106.7650542
369.57	105.0671354
369.58	103.2840965
369.59	105.7044148
369.6	107.8693735
369.61	106.5959344
369.62	107.5300137
369.63	112.4535306
369.64	110.6290519
369.65	109.3544927
369.66	108.5480932
369.67	108.5906531
369.68	107.7416937
369.69	113.6855298
369.7	114.4493695
369.71	117.8452073
369.72	120.3920858
369.73	122.3028046
369.74	122.3028047
369.75	120.6048858
369.76	118.694167
369.77	122.0900047
369.78	125.0624829
369.79	126.7604019
369.8	124.8496832
369.81	126.9720817
369.82	130.7935193
369.83	131.2179992
369.84	131.5999189
369.85	132.8733581
369.86	131.1754393
369.87	130.02856
369.88	133.4255177
369.89	131.0903193
369.9	130.7509595
369.91	133.4669577
369.92	132.6179984
369.93	136.3543159
369.94	134.2319174
369.95	136.7787957
369.96	138.3490347
369.97	136.1840762
369.98	136.6085559
369.99	133.382958
370	132.5339984
370.01	134.4435971
370.02	134.0191175
370.03	135.2925566
370.04	136.4394359
370.05	133.0424782
370.06	135.7170363
370.07	135.7170364
370.08	133.0424782
370.09	133.4669578
370.1	134.3170373
370.11	134.3170373
370.12	131.7690389
370.13	129.4775203
370.14	130.3264797
370.15	130.7509595
370.16	133.5520777
370.17	130.15624
370.18	127.0997618
370.19	128.3732009
370.2	130.6232795
370.21	130.2413598
370.22	127.9487213
370.23	130.1562398
370.24	129.3498404
370.25	130.5807195
370.26	131.429679
370.27	125.0624832
370.28	123.1517642
370.29	126.1231222
370.3	126.5050421
370.31	127.7784813
370.32	125.4869628
370.33	123.7890438
370.34	130.1562396
370.35	127.8636013
370.36	127.8636013
370.37	122.8975245
370.38	123.322004
370.39	124.0858436
370.4	119.8410463
370.41	120.2229659
370.42	118.9495268
370.43	118.1845672
370.44	119.4580064
370.45	117.9303274
370.46	117.0813679
370.47	116.6994481
370.48	116.6994481
370.49	121.2836052
370.5	122.5570445
370.51	122.3453647
370.52	127.4816813
370.53	126.9720818
370.54	128.8402406
370.55	129.1796004
370.56	131.5573589
370.57	133.2127179
370.58	133.6371977
370.59	133.2978379
370.6	134.9106369
370.61	138.7309544
370.62	142.1704723
370.63	141.321513
370.64	142.8917519
370.65	144.8450307
370.66	141.2789531
370.67	137.4575155
370.68	139.7927138
370.69	136.9490358
370.7	137.0330356
370.71	138.3064748
370.72	137.9245551
370.73	136.2266362
370.74	138.3915947
370.75	140.9384731
370.76	142.849192
370.77	139.0288745
370.78	136.481996
370.79	136.0575162
370.8	134.3584773
370.81	134.3170373
370.82	133.212718
370.83	133.3403979
370.84	136.311756
370.85	136.3117561
370.86	136.3117561
370.87	136.7362358
370.88	135.4627966
370.89	132.4063186
370.9	132.8307982
370.91	128.586001
370.92	125.6135227
370.93	125.2316029
370.94	124.3826434
370.95	124.0007236
370.96	121.878325
370.97	122.7272844
370.98	123.6188038
370.99	122.7698444
371	123.9156036
371.01	122.6421645
371.02	118.3973672
371.03	118.6941669
371.04	117.8452075
371.05	122.0900047
371.06	126.8869617
371.07	129.4349602
371.08	130.3690397
371.09	129.0944805
371.1	131.7264788
371.11	140.1320734
371.12	142.6375121
371.13	145.6088702
371.14	149.8111076
371.15	149.386628
371.16	154.7783045
371.17	155.6272641
371.18	161.5699803
371.19	163.0987795
371.2	162.6742998
371.21	163.3955793
371.22	158.7263024
371.23	156.9858234
371.24	154.0144652
371.25	154.3963849
371.26	156.0943038
371.27	154.6080648
371.28	149.1749483
371.29	147.816389
371.3	146.9674295
371.31	142.0002327
371.32	139.8778339
371.33	137.2032756
371.34	138.4767147
371.35	135.7170365
371.36	135.4627966
371.37	134.825517
371.38	134.5287172
371.39	134.6138371
371.4	131.2605593
371.41	133.2552779
371.42	135.7595963
371.43	135.3351167
371.44	130.0285601
371.45	130.4955996
371.46	131.0051993
371.47	131.0477593
371.48	132.2360785
371.49	133.127598
371.5	127.014642
371.51	124.8922432
371.52	120.8591257
371.53	118.3122472
371.54	121.7506449
371.55	122.1751247
371.56	119.8824862
371.57	122.0060048
371.58	119.3314466
371.59	116.3600884
371.6	117.8877673
371.61	120.8591255
371.62	118.694167
371.63	115.510009
371.64	115.4685689
371.65	116.5717682
371.66	116.5292082
371.67	120.3495258
371.68	121.4964051
371.69	121.9208849
371.7	124.0432835
371.71	120.6048858
371.72	121.4538452
371.73	124.9348029
371.74	121.963445
371.75	124.7645631
371.76	127.3125615
371.77	124.2549636
371.78	121.7080851
371.79	123.4060039
371.8	122.6421645
371.81	123.4911239
371.82	118.1420074
371.83	118.9495267
371.84	118.525047
371.85	112.7940107
371.86	114.9164092
371.87	113.2184903
371.88	117.4207275
371.89	116.996248
371.9	114.8738493
371.91	119.0760865
371.92	116.1047286
371.93	112.8780106
371.94	113.55785
371.95	117.3781676
371.96	117.4632877
371.97	119.2888865
371.98	122.6847243
371.99	128.033841
372	126.3784822
372.01	125.9540024
372.02	132.2360784
372.03	131.4296791
372.04	132.2786385
372.05	129.2221605
372.06	124.5528835
372.07	127.0997616
372.08	125.189043
372.09	125.1890429
372.1	125.1890429
372.11	125.6135226
372.12	123.9156037
372.13	122.0060049
372.14	122.8549643
372.15	119.8824863
372.16	118.3548072
372.17	120.4772057
372.18	120.9016855
372.19	120.3495259
372.2	121.1570454
372.21	119.8824862
372.22	119.5005664
372.23	122.0485648
372.24	122.7272844
372.25	122.5570445
372.26	125.0199229
372.27	125.6986426
372.28	127.8210412
372.29	127.9061612
372.3	129.73176
372.31	133.9339974
372.32	138.6043945
372.33	141.2789529
372.34	139.5810341
372.35	143.0619918
372.36	144.0375113
372.37	142.8491921
372.38	147.0939893
372.39	149.3866279
372.4	150.1930275
372.41	150.7877471
372.42	155.1602243
372.43	155.6698241
372.44	155.7549441
372.45	155.3304644
372.46	153.0378258
372.47	155.1602244
372.48	153.2495057
372.49	148.1557489
372.5	143.7832716
372.51	145.0141507
372.52	142.8066321
372.53	143.3587917
372.54	146.6695096
372.55	145.2269506
372.56	144.504551
372.57	141.8299927
372.58	137.1607157
372.59	135.2499968
372.6	132.7031184
372.61	130.07112
372.62	129.94456
372.63	129.1796005
372.64	125.6135228
372.65	120.7740058
372.66	118.4399271
372.67	119.2888865
372.68	115.510009
372.69	116.5717682
372.7	112.6237708
372.71	107.7842538
372.72	105.4064952
372.73	100.3978583
372.74	98.44457944
372.75	100.1436183
372.76	97.85097982
372.77	96.57754057
372.78	101.5010573
372.79	99.93081851
372.8	105.0245751
372.81	108.8460128
372.82	116.486648
372.83	118.397367
372.84	119.6282463
372.85	123.8730436
372.86	126.2082422
372.87	126.3359222
372.88	125.2316029
372.89	123.533684
372.9	129.64664
372.91	133.4669577
372.92	135.5904764
372.93	135.2074367
372.94	134.782957
372.95	134.782957
372.96	138.6043945
372.97	140.7267933
372.98	138.0522351
372.99	130.4104799
373	130.4104797
373.01	131.7264788
373.02	130.8775194
373.03	129.3072804
373.04	130.8775193
373.05	129.6040802
373.06	132.1509585
373.07	132.3211985
373.08	130.6232796
373.09	129.3498404
373.1	130.4955996
373.11	134.7415169
373.12	134.0616775
373.13	128.7551209
373.14	124.0858437
373.15	125.9965623
373.16	128.5434408
373.17	128.5434408
373.18	127.2274417
373.19	127.6519214
373.2	124.9773631
373.21	124.977363
373.22	130.9200792
373.23	128.2455211
373.24	129.5189602
373.25	129.94456
373.26	129.1796005
373.27	131.6424788
373.28	129.0944806
373.29	129.0104806
373.3	131.7690388
373.31	132.2786385
373.32	134.4861571
373.33	135.2499967
373.34	133.9765575
373.35	135.2925566
373.36	133.3403979
373.37	131.2179993
373.38	131.9392787
373.39	131.9392787
373.4	136.141516
373.41	136.9904756
373.42	140.2171935
373.43	142.678952
373.44	139.0714345
373.45	142.0427924
373.46	140.8970333
373.47	138.3490349
373.48	139.8778338
373.49	139.4533541
373.5	138.3064749
373.51	137.8819951
373.52	136.5659959
373.53	140.6416732
373.54	139.3256742
373.55	137.3309555
373.56	140.6416733
373.57	138.2650349
373.58	134.0616776
373.59	134.6563971
373.6	131.4296792
373.61	132.9159181
373.62	127.3965617
373.63	127.7784813
373.64	128.202961
373.65	125.9114425
373.66	119.9676063
373.67	118.8218469
373.68	121.3687252
373.69	119.4580065
373.7	115.6376889
373.71	120.7740054
373.72	128.1189609
373.73	122.2602449
373.74	122.3453647
373.75	123.5762439
373.76	121.4538453
373.77	125.5295226
373.78	124.8071232
373.79	128.2029609
373.8	126.2933623
373.81	126.7178419
373.82	126.1231223
373.83	126.8455219
373.84	127.0997617
373.85	128.9253605
373.86	131.3019991
373.87	129.6040802
373.88	129.0530405
373.89	120.8591258
373.9	120.0101661
373.91	124.2135234
373.92	125.062483
373.93	127.6093613
373.94	125.8263226
373.95	126.1231223
373.96	124.8496832
373.97	123.7039239
373.98	126.6752819
373.99	127.5242414
374	131.7264787
