DEPTH	NGAM
23.84	13.73
23.85	14.09
23.86	13.87
23.87	13.37
23.88	12.87
23.89	12.37
23.9	11.87
23.91	11.37
23.92	10.87
23.93	10.37
23.94	9.87
23.95	9.58
23.96	9.08
23.97	8.58
23.98	8.08
23.99	7.58
24	7.08
24.01	6.58
24.02	6.08
24.03	5.58
24.04	5.36
24.05	5.29
24.06	5.22
24.07	5.15
24.08	5.08
24.09	5.01
24.1	4.93
24.11	4.86
24.12	4.79
24.13	4.93
24.14	5.08
24.15	5.22
24.16	5.36
24.17	5.51
24.18	5.65
24.19	5.79
24.2	5.93
24.21	6.08
24.22	6.08
24.23	6.58
24.24	7.08
24.25	7.58
24.26	8.08
24.27	8.58
24.28	9.08
24.29	9.58
24.3	10.08
24.31	10.58
24.32	11.23
24.33	11.87
24.34	12.51
24.35	13.16
24.36	13.8
24.37	14.44
24.38	15.09
24.39	15.73
24.4	15.59
24.41	15.44
24.42	15.3
24.43	15.16
24.44	15.02
24.45	14.87
24.46	14.73
24.47	14.59
24.48	14.44
24.49	14.16
24.5	13.87
24.51	13.59
24.52	13.3
24.53	13.01
24.54	12.73
24.55	12.44
24.56	12.16
24.57	12.3
24.58	12.44
24.59	12.58
24.6	12.73
24.61	12.87
24.62	13.01
24.63	13.16
24.64	13.3
24.65	13.44
24.66	13.44
24.67	13.44
24.68	13.44
24.69	13.44
24.7	13.44
24.71	13.44
24.72	13.44
24.73	13.44
24.74	13.3
24.75	12.8
24.76	12.3
24.77	11.8
24.78	11.3
24.79	10.8
24.8	10.3
24.81	9.8
24.82	9.3
24.83	8.94
24.84	9.08
24.85	9.22
24.86	9.37
24.87	9.51
24.88	9.65
24.89	9.8
24.9	9.94
24.91	10.08
24.92	10.58
24.93	10.58
24.94	10.58
24.95	10.58
24.96	10.58
24.97	10.58
24.98	10.58
24.99	10.58
25	10.58
25.01	10.08
25.02	9.72
25.03	9.37
25.04	9.01
25.05	8.65
25.06	8.29
25.07	7.94
25.08	7.58
25.09	7.22
25.1	7.36
25.11	7.72
25.12	8.08
25.13	8.44
25.14	8.79
25.15	9.15
25.16	9.51
25.17	9.87
25.18	10.22
25.19	10.44
25.2	10.58
25.21	10.73
25.22	10.87
25.23	11.01
25.24	11.15
25.25	11.3
25.26	11.44
25.27	11.58
25.28	11.51
25.29	11.73
25.3	11.94
25.31	12.16
25.32	12.37
25.33	12.58
25.34	12.8
25.35	13.01
25.36	13.23
25.37	13.51
25.38	13.59
25.39	13.66
25.4	13.73
25.41	13.8
25.42	13.87
25.43	13.94
25.44	14.01
25.45	14.09
25.46	13.87
25.47	13.66
25.48	13.44
25.49	13.23
25.5	13.01
25.51	12.8
25.52	12.58
25.53	12.37
25.54	12.16
25.55	12.66
25.56	13.16
25.57	13.66
25.58	14.16
25.59	14.66
25.6	15.16
25.61	15.66
25.62	16.16
25.63	16.66
25.64	16.37
25.65	16.09
25.66	15.8
25.67	15.52
25.68	15.23
25.69	14.94
25.7	14.66
25.71	14.37
25.72	13.59
25.73	12.94
25.74	12.3
25.75	11.65
25.76	11.01
25.77	10.37
25.78	9.72
25.79	9.08
25.8	8.44
25.81	8.58
25.82	8.87
25.83	9.15
25.84	9.44
25.85	9.72
25.86	10.01
25.87	10.3
25.88	10.58
25.89	10.87
25.9	11.01
25.91	10.8
25.92	10.58
25.93	10.37
25.94	10.15
25.95	9.94
25.96	9.72
25.97	9.51
25.98	9.3
25.99	8.94
26	9.37
26.01	9.8
26.02	10.22
26.03	10.65
26.04	11.08
26.05	11.51
26.06	11.94
26.07	12.37
26.08	13.16
26.09	14.09
26.1	15.02
26.11	15.94
26.12	16.87
26.13	17.8
26.14	18.73
26.15	19.66
26.16	20.59
26.17	20.74
26.18	20.81
26.19	20.88
26.2	20.95
26.21	21.02
26.22	21.09
26.23	21.16
26.24	21.24
26.25	21.31
26.26	21.24
26.27	20.31
26.28	19.38
26.29	18.45
26.3	17.52
26.31	16.59
26.32	15.66
26.33	14.73
26.34	13.8
26.35	12.94
26.36	12.3
26.37	11.65
26.38	11.01
26.39	10.37
26.4	9.72
26.41	9.08
26.42	8.44
26.43	7.79
26.44	8.01
26.45	8.01
26.46	8.01
26.47	8.01
26.48	8.01
26.49	8.01
26.5	8.01
26.51	8.01
26.52	8.01
26.53	7.79
26.54	7.58
26.55	7.36
26.56	7.15
26.57	6.94
26.58	6.72
26.59	6.51
26.6	6.29
26.61	6.08
26.62	6.08
26.63	6.29
26.64	6.51
26.65	6.72
26.66	6.94
26.67	7.15
26.68	7.36
26.69	7.58
26.7	7.79
26.71	8.01
26.72	8.22
26.73	8.44
26.74	8.65
26.75	8.87
26.76	9.08
26.77	9.3
26.78	9.51
26.79	9.72
26.8	9.72
26.81	9.87
26.82	10.01
26.83	10.15
26.84	10.3
26.85	10.44
26.86	10.58
26.87	10.73
26.88	10.87
26.89	11.01
26.9	11.15
26.91	11.3
26.92	11.44
26.93	11.58
26.94	11.73
26.95	11.87
26.96	12.01
26.97	12.16
26.98	12.16
26.99	12.01
27	11.87
27.01	11.73
27.02	11.58
27.03	11.44
27.04	11.3
27.05	11.15
27.06	11.01
27.07	10.87
27.08	10.73
27.09	10.58
27.1	10.44
27.11	10.3
27.12	10.15
27.13	10.01
27.14	9.87
27.15	9.72
27.16	9.72
27.17	9.72
27.18	10.44
27.19	11.15
27.2	11.87
27.21	12.58
27.22	13.3
27.23	14.01
27.24	14.73
27.25	15.44
27.26	16.16
27.27	16.02
27.28	15.87
27.29	15.73
27.3	15.59
27.31	15.44
27.32	15.3
27.33	15.16
27.34	15.02
27.35	14.16
27.36	13.73
27.37	13.3
27.38	12.87
27.39	12.44
27.4	12.01
27.41	11.58
27.42	11.15
27.43	10.73
27.44	11.15
27.45	11.15
27.46	11.15
27.47	11.15
27.48	11.15
27.49	11.15
27.5	11.15
27.51	11.15
27.52	11.15
27.53	10.73
27.54	10.58
27.55	10.44
27.56	10.3
27.57	10.15
27.58	10.01
27.59	9.87
27.6	9.72
27.61	9.58
27.62	9.87
27.63	10.22
27.64	10.58
27.65	10.94
27.66	11.3
27.67	11.65
27.68	12.01
27.69	12.37
27.7	12.73
27.71	12.8
27.72	13.08
27.73	13.37
27.74	13.66
27.75	13.94
27.76	14.23
27.77	14.51
27.78	14.8
27.79	15.09
27.8	14.87
27.81	14.66
27.82	14.44
27.83	14.23
27.84	14.01
27.85	13.8
27.86	13.59
27.87	13.37
27.88	13.16
27.89	12.73
27.9	12.3
27.91	11.87
27.92	11.44
27.93	11.01
27.94	10.58
27.95	10.15
27.96	9.72
27.97	9.72
27.98	9.72
27.99	9.72
28	9.72
28.01	9.72
28.02	9.72
28.03	9.72
28.04	9.72
28.05	9.72
28.06	10.51
28.07	11.3
28.08	12.08
28.09	12.87
28.1	13.66
28.11	14.44
28.12	15.23
28.13	16.02
28.14	16.8
28.15	17.3
28.16	17.8
28.17	18.3
28.18	18.8
28.19	19.31
28.2	19.81
28.21	20.31
28.22	20.81
28.23	20.52
28.24	20.23
28.25	19.95
28.26	19.66
28.27	19.38
28.28	19.09
28.29	18.8
28.3	18.52
28.31	17.59
28.32	16.95
28.33	16.3
28.34	15.66
28.35	15.02
28.36	14.37
28.37	13.73
28.38	13.08
28.39	12.44
28.4	11.73
28.41	11.01
28.42	10.3
28.43	9.58
28.44	8.87
28.45	8.15
28.46	7.44
28.47	6.58
28.48	6.36
28.49	6.15
28.5	5.93
28.51	5.72
28.52	5.51
28.53	5.29
28.54	5.08
28.55	4.86
28.56	5.36
28.57	5.93
28.58	6.51
28.59	7.08
28.6	7.65
28.61	8.22
28.62	8.79
28.63	9.37
28.64	10.08
28.65	10.22
28.66	10.37
28.67	10.51
28.68	10.65
28.69	10.8
28.7	10.94
28.71	11.08
28.72	11.23
28.73	10.65
28.74	11.01
28.75	11.37
28.76	11.73
28.77	12.08
28.78	12.44
28.79	12.8
28.8	13.16
28.81	13.51
28.82	14.44
28.83	14.8
28.84	15.16
28.85	15.52
28.86	15.87
28.87	16.23
28.88	16.59
28.89	16.95
28.9	17.3
28.91	16.73
28.92	16.52
28.93	16.3
28.94	16.09
28.95	15.87
28.96	15.66
28.97	15.44
28.98	15.23
28.99	15.02
29	15.37
29.01	15.73
29.02	15.37
29.03	15.02
29.04	14.66
29.05	14.3
29.06	13.94
29.07	13.59
29.08	13.23
29.09	12.51
29.1	11.8
29.11	11.15
29.12	10.51
29.13	9.87
29.14	9.22
29.15	8.58
29.16	7.94
29.17	7.29
29.18	6.65
29.19	6.72
29.2	6.72
29.21	6.72
29.22	6.72
29.23	6.72
29.24	6.72
29.25	6.72
29.26	6.72
29.27	6.72
29.28	6.65
29.29	7.08
29.3	7.51
29.31	7.94
29.32	8.37
29.33	8.79
29.34	9.22
29.35	9.65
29.36	10.08
29.37	10.58
29.38	11.15
29.39	11.73
29.4	12.3
29.41	12.87
29.42	13.44
29.43	14.01
29.44	14.59
29.45	15.16
29.46	15.23
29.47	15.09
29.48	14.94
29.49	14.8
29.5	14.66
29.51	14.51
29.52	14.37
29.53	14.23
29.54	14.09
29.55	13.87
29.56	14.01
29.57	14.16
29.58	14.3
29.59	14.44
29.6	14.59
29.61	14.73
29.62	14.87
29.63	15.02
29.64	15.37
29.65	15.09
29.66	14.8
29.67	14.51
29.68	14.23
29.69	13.94
29.7	13.66
29.71	13.37
29.72	13.08
29.73	12.44
29.74	12.73
29.75	13.01
29.76	13.3
29.77	13.59
29.78	13.87
29.79	14.16
29.8	14.44
29.81	14.73
29.82	15.66
29.83	16.09
29.84	16.52
29.85	16.95
29.86	17.37
29.87	17.8
29.88	18.23
29.89	18.66
29.9	19.09
29.91	18.59
29.92	18.23
29.93	17.88
29.94	17.52
29.95	17.16
29.96	16.8
29.97	16.45
29.98	16.09
29.99	15.73
30	15.87
30.01	15.94
30.02	16.02
30.03	16.09
30.04	16.16
30.05	16.23
30.06	16.3
30.07	16.37
30.08	16.45
30.09	16.37
30.1	16.45
30.11	16.52
30.12	16.59
30.13	16.66
30.14	16.73
30.15	16.8
30.16	16.87
30.17	16.95
30.18	17.09
30.19	16.73
30.2	16.37
30.21	16.02
30.22	15.66
30.23	15.3
30.24	14.94
30.25	14.59
30.26	14.23
30.27	13.73
30.28	13.08
30.29	12.44
30.3	11.8
30.31	11.15
30.32	10.51
30.33	9.87
30.34	9.22
30.35	8.58
30.36	8.44
30.37	9.08
30.38	9.72
30.39	10.37
30.4	11.01
30.41	11.65
30.42	12.3
30.43	12.94
30.44	13.59
30.45	14.37
30.46	14.66
30.47	14.94
30.48	15.23
30.49	15.52
30.5	15.8
30.51	16.09
30.52	16.37
30.53	16.66
30.54	16.16
30.55	15.8
30.56	15.44
30.57	15.09
30.58	14.73
30.59	14.37
30.6	14.01
30.61	13.66
30.62	13.3
30.63	13.44
30.64	13.66
30.65	13.87
30.66	14.09
30.67	14.3
30.68	14.51
30.69	14.73
30.7	14.94
30.71	15.16
30.72	15.23
30.73	14.73
30.74	14.23
30.75	13.73
30.76	13.23
30.77	12.73
30.78	12.23
30.79	11.73
30.8	11.23
30.81	10.65
30.82	10.08
30.83	9.51
30.84	8.94
30.85	8.37
30.86	7.79
30.87	7.22
30.88	6.65
30.89	6.08
30.9	6.08
30.91	6.08
30.92	6.08
30.93	6.08
30.94	6.08
30.95	6.08
30.96	6.08
30.97	6.08
30.98	6.08
30.99	6.08
31	6.58
31.01	7.08
31.02	7.58
31.03	8.08
31.04	8.58
31.05	9.08
31.06	9.58
31.07	10.08
31.08	10.58
31.09	10.94
31.1	11.3
31.11	11.65
31.12	12.01
31.13	12.37
31.14	12.73
31.15	13.08
31.16	13.44
31.17	13.3
31.18	12.8
31.19	12.3
31.2	11.8
31.21	11.3
31.22	10.8
31.23	10.3
31.24	9.8
31.25	9.3
31.26	8.94
31.27	9.22
31.28	9.51
31.29	9.8
31.3	10.08
31.31	10.37
31.32	10.65
31.33	10.94
31.34	11.23
31.35	11.87
31.36	12.01
31.37	12.16
31.38	12.3
31.39	12.44
31.4	12.58
31.41	12.73
31.42	12.87
31.43	13.01
31.44	12.51
31.45	12.01
31.46	11.51
31.47	11.01
31.48	10.51
31.49	10.01
31.5	9.51
31.51	9.01
31.52	8.51
31.53	8.51
31.54	8.72
31.55	8.94
31.56	9.15
31.57	9.37
31.58	9.58
31.59	9.8
31.6	10.01
31.61	10.22
31.62	10.44
31.63	11.15
31.64	11.87
31.65	12.58
31.66	13.3
31.67	14.01
31.68	14.73
31.69	15.44
31.7	16.16
31.71	16.66
31.72	17.16
31.73	17.73
31.74	18.3
31.75	18.88
31.76	19.45
31.77	20.02
31.78	20.59
31.79	21.16
31.8	21.24
31.81	21.31
31.82	21.59
31.83	21.88
31.84	22.17
31.85	22.45
31.86	22.74
31.87	23.02
31.88	23.31
31.89	23.6
31.9	23.81
31.91	23.38
31.92	22.95
31.93	22.52
31.94	22.09
31.95	21.66
31.96	21.24
31.97	20.81
31.98	20.38
31.99	19.73
32	19.16
32.01	18.59
32.02	18.02
32.03	17.45
32.04	16.87
32.05	16.3
32.06	15.73
32.07	15.16
32.08	15.23
32.09	15.44
32.1	15.66
32.11	15.87
32.12	16.09
32.13	16.3
32.14	16.52
32.15	16.73
32.16	16.95
32.17	17.09
32.18	17.3
32.19	17.52
32.2	17.73
32.21	17.95
32.22	18.16
32.23	18.38
32.24	18.59
32.25	18.8
32.26	18.88
32.27	18.38
32.28	17.88
32.29	17.37
32.3	16.87
32.31	16.37
32.32	15.87
32.33	15.37
32.34	14.87
32.35	14.3
32.36	14.01
32.37	13.73
32.38	13.44
32.39	13.16
32.4	12.87
32.41	12.58
32.42	12.3
32.43	12.01
32.44	12.3
32.45	12.73
32.46	13.16
32.47	13.59
32.48	14.01
32.49	14.44
32.5	14.87
32.51	15.3
32.52	15.73
32.53	15.87
32.54	16.23
32.55	16.59
32.56	16.95
32.57	17.3
32.58	17.66
32.59	18.02
32.6	18.38
32.61	18.73
32.62	18.95
32.63	18.88
32.64	18.8
32.65	18.73
32.66	18.66
32.67	18.59
32.68	18.52
32.69	18.45
32.7	18.38
32.71	18.09
32.72	17.8
32.73	17.52
32.74	17.23
32.75	16.95
32.76	16.66
32.77	16.37
32.78	16.09
32.79	15.8
32.8	15.8
32.81	15.59
32.82	15.37
32.83	15.16
32.84	14.94
32.85	14.73
32.86	14.51
32.87	14.3
32.88	14.09
32.89	13.87
32.9	13.8
32.91	13.73
32.92	13.66
32.93	13.59
32.94	13.51
32.95	13.44
32.96	13.37
32.97	13.3
32.98	13.44
32.99	13.08
33	12.73
33.01	12.37
33.02	12.01
33.03	11.65
33.04	11.3
33.05	10.94
33.06	10.58
33.07	10.08
33.08	10.08
33.09	10.08
33.1	10.08
33.11	10.08
33.12	10.08
33.13	10.08
33.14	10.08
33.15	10.08
33.16	10.58
33.17	11.08
33.18	11.58
33.19	12.08
33.2	12.58
33.21	13.08
33.22	13.59
33.23	14.09
33.24	14.59
33.25	15.02
33.26	15.44
33.27	15.87
33.28	16.3
33.29	16.73
33.3	17.16
33.31	17.59
33.32	18.02
33.33	18.45
33.34	18.88
33.35	19.31
33.36	19.73
33.37	20.16
33.38	20.59
33.39	21.02
33.4	21.45
33.41	21.88
33.42	21.88
33.43	21.09
33.44	20.31
33.45	19.52
33.46	18.73
33.47	17.95
33.48	17.16
33.49	16.37
33.5	15.59
33.51	14.8
33.52	13.87
33.53	12.94
33.54	12.01
33.55	11.08
33.56	10.15
33.57	9.22
33.58	8.29
33.59	7.36
33.6	7.22
33.61	7.51
33.62	7.79
33.63	8.08
33.64	8.37
33.65	8.65
33.66	8.94
33.67	9.22
33.68	9.51
33.69	9.94
33.7	9.94
33.71	9.94
33.72	9.94
33.73	9.94
33.74	9.94
33.75	9.94
33.76	9.94
33.77	9.94
33.78	9.51
33.79	8.94
33.8	8.37
33.81	7.79
33.82	7.22
33.83	6.65
33.84	6.08
33.85	5.51
33.86	4.93
33.87	5.29
33.88	5.65
33.89	6.01
33.9	6.36
33.91	6.72
33.92	7.08
33.93	7.44
33.94	7.79
33.95	7.94
33.96	8.22
33.97	8.51
33.98	8.79
33.99	9.08
34	9.37
34.01	9.65
34.02	9.94
34.03	10.22
34.04	9.87
34.05	9.51
34.06	9.15
34.07	8.79
34.08	8.44
34.09	8.08
34.1	7.72
34.11	7.36
34.12	7.22
34.13	7.36
34.14	7.51
34.15	7.65
34.16	7.79
34.17	7.94
34.18	8.08
34.19	8.22
34.2	8.37
34.21	9.65
34.22	10.94
34.23	12.23
34.24	13.51
34.25	14.8
34.26	16.09
34.27	17.37
34.28	18.66
34.29	19.95
34.3	19.52
34.31	19.09
34.32	18.66
34.33	18.23
34.34	17.8
34.35	17.37
34.36	16.95
34.37	16.52
34.38	16.02
34.39	15.52
34.4	15.02
34.41	14.51
34.42	14.01
34.43	13.51
34.44	13.01
34.45	12.51
34.46	10.94
34.47	10.8
34.48	10.65
34.49	10.51
34.5	10.37
34.51	10.22
34.52	10.08
34.53	9.94
34.54	9.8
34.55	9.01
34.56	8.22
34.57	7.44
34.58	6.65
34.59	5.86
34.6	5.08
34.61	4.29
34.62	3.5
34.63	3.79
34.64	4.22
34.65	4.65
34.66	5.08
34.67	5.51
34.68	5.93
34.69	6.36
34.7	6.79
34.71	7.22
34.72	7.36
34.73	7.22
34.74	7.08
34.75	6.94
34.76	6.79
34.77	6.65
34.78	6.51
34.79	6.36
34.8	6.22
34.81	5.93
34.82	5.93
34.83	5.93
34.84	5.93
34.85	5.93
34.86	5.93
34.87	5.93
34.88	5.93
34.89	5.93
34.9	6.15
34.91	6.36
34.92	6.58
34.93	6.79
34.94	7.01
34.95	7.22
34.96	7.44
34.97	7.65
34.98	7.87
34.99	7.72
35	7.58
35.01	7.44
35.02	7.29
35.03	7.15
35.04	7.01
35.05	6.86
35.06	6.72
35.07	6.65
35.08	6.72
35.09	6.79
35.1	6.86
35.11	6.94
35.12	7.01
35.13	7.08
35.14	7.15
35.15	7.22
35.16	7.36
35.17	7.44
35.18	7.51
35.19	7.58
35.2	7.65
35.21	7.72
35.22	7.79
35.23	7.87
35.24	7.94
35.25	7.87
35.26	8.08
35.27	8.29
35.28	8.51
35.29	8.72
35.3	8.94
35.31	9.15
35.32	9.37
35.33	9.58
35.34	9.51
35.35	9.44
35.36	9.37
35.37	9.3
35.38	9.22
35.39	9.15
35.4	9.08
35.41	9.01
35.42	8.94
35.43	8.79
35.44	8.65
35.45	8.51
35.46	8.37
35.47	8.22
35.48	8.08
35.49	7.94
35.5	7.79
35.51	8.01
35.52	8.15
35.53	8.29
35.54	8.44
35.55	8.58
35.56	8.72
35.57	8.87
35.58	9.01
35.59	9.15
35.6	9.08
35.61	9.08
35.62	9.08
35.63	9.08
35.64	9.08
35.65	9.08
35.66	9.08
35.67	9.08
35.68	9.08
35.69	9.15
35.7	9.51
35.71	9.87
35.72	10.22
35.73	10.58
35.74	10.94
35.75	11.3
35.76	11.65
35.77	12.01
35.78	12.3
35.79	12.58
35.8	13.08
35.81	13.59
35.82	14.09
35.83	14.59
35.84	15.09
35.85	15.59
35.86	16.09
35.87	16.52
35.88	16.95
35.89	17.37
35.9	17.8
35.91	18.23
35.92	18.66
35.93	19.09
35.94	19.52
35.95	19.88
35.96	20.23
35.97	20.38
35.98	20.52
35.99	20.66
36	20.81
36.01	20.95
36.02	21.09
36.03	20.95
36.04	20.59
36.05	20.23
36.06	19.88
36.07	19.52
36.08	19.16
36.09	18.8
36.1	18.45
36.11	18.09
36.12	18.09
36.13	18.09
36.14	18.09
36.15	18.09
36.16	18.09
36.17	18.09
36.18	18.09
36.19	18.09
36.2	18.09
36.21	18.09
36.22	18.09
36.23	18.09
36.24	18.09
36.25	18.09
36.26	18.09
36.27	18.09
36.28	18.09
36.29	17.23
36.3	16.37
36.31	15.52
36.32	14.66
36.33	13.8
36.34	12.94
36.35	12.08
36.36	11.23
36.37	10.73
36.38	10.22
36.39	9.72
36.4	9.22
36.41	8.72
36.42	8.22
36.43	7.72
36.44	7.22
36.45	6.72
36.46	7.44
36.47	8.15
36.48	8.87
36.49	9.58
36.5	10.3
36.51	11.01
36.52	11.73
36.53	12.44
36.54	13.3
36.55	14.16
36.56	15.02
36.57	15.87
36.58	16.73
36.59	17.59
36.6	18.45
36.61	19.31
36.62	20.16
36.63	20.66
36.64	21.16
36.65	21.66
36.66	22.17
36.67	22.67
36.68	23.17
36.69	23.67
36.7	24.17
36.71	24.45
36.72	24.38
36.73	24.31
36.74	24.24
36.75	24.17
36.76	24.1
36.77	24.02
36.78	23.95
36.79	23.88
36.8	23.52
36.81	22.88
36.82	22.24
36.83	21.59
36.84	20.95
36.85	20.31
36.86	19.66
36.87	19.02
36.88	18.38
36.89	18.09
36.9	17.23
36.91	16.37
36.92	15.52
36.93	14.66
36.94	13.8
36.95	12.94
36.96	12.08
36.97	11.23
36.98	10.65
36.99	11.01
37	11.37
37.01	11.73
37.02	12.08
37.03	12.44
37.04	12.8
37.05	13.16
37.06	13.51
37.07	14.44
37.08	14.94
37.09	15.44
37.1	15.94
37.11	16.45
37.12	16.95
37.13	17.45
37.14	17.95
37.15	18.45
37.16	18.02
37.17	17.3
37.18	16.59
37.19	15.87
37.2	15.16
37.21	14.44
37.22	13.73
37.23	13.01
37.24	12.3
37.25	12.01
37.26	12.01
37.27	12.01
37.28	12.01
37.29	12.01
37.3	12.01
37.31	12.01
37.32	12.01
37.33	12.01
37.34	12.3
37.35	12.73
37.36	13.16
37.37	13.59
37.38	14.01
37.39	14.44
37.4	14.87
37.41	15.3
37.42	15.73
37.43	15.87
37.44	15.87
37.45	15.87
37.46	15.87
37.47	15.87
37.48	15.87
37.49	15.87
37.5	15.87
37.51	15.87
37.52	15.73
37.53	15.3
37.54	14.87
37.55	14.44
37.56	14.01
37.57	13.59
37.58	13.16
37.59	12.73
37.6	12.3
37.61	12.01
37.62	11.73
37.63	11.73
37.64	11.73
37.65	11.73
37.66	11.73
37.67	11.73
37.68	11.73
37.69	11.73
37.7	12.01
37.71	12.3
37.72	12.58
37.73	12.87
37.74	13.16
37.75	13.44
37.76	13.73
37.77	14.01
37.78	14.3
37.79	14.59
37.8	14.59
37.81	14.3
37.82	14.01
37.83	13.73
37.84	13.44
37.85	13.16
37.86	12.87
37.87	12.58
37.88	12.3
37.89	12.01
37.9	11.8
37.91	11.58
37.92	11.37
37.93	11.15
37.94	10.94
37.95	10.73
37.96	10.51
37.97	10.3
37.98	10.37
37.99	10.87
38	11.37
38.01	11.87
38.02	12.37
38.03	12.87
38.04	13.37
38.05	13.87
38.06	14.3
38.07	14.66
38.08	15.02
38.09	15.37
38.1	15.73
38.11	16.09
38.12	16.45
38.13	16.8
38.14	17.3
38.15	17.8
38.16	17.88
38.17	17.95
38.18	18.02
38.19	18.09
38.2	18.16
38.21	18.23
38.22	18.02
38.23	17.88
38.24	17.73
38.25	17.59
38.26	17.45
38.27	17.3
38.28	17.16
38.29	17.02
38.3	16.59
38.31	16.02
38.32	15.44
38.33	14.87
38.34	14.3
38.35	13.73
38.36	13.16
38.37	12.58
38.38	12.01
38.39	12.08
38.4	12.16
38.41	12.23
38.42	12.3
38.43	12.37
38.44	12.44
38.45	12.51
38.46	12.58
38.47	12.94
38.48	12.87
38.49	12.8
38.5	12.73
38.51	12.66
38.52	12.58
38.53	12.51
38.54	12.44
38.55	12.37
38.56	12.8
38.57	13.23
38.58	13.66
38.59	14.09
38.6	14.51
38.61	14.94
38.62	15.37
38.63	15.8
38.64	16.23
38.65	16.52
38.66	16.8
38.67	17.09
38.68	17.37
38.69	17.66
38.7	17.95
38.71	18.23
38.72	18.52
38.73	17.59
38.74	16.66
38.75	15.73
38.76	14.8
38.77	13.87
38.78	12.94
38.79	12.01
38.8	11.08
38.81	11.23
38.82	11.94
38.83	12.66
38.84	13.37
38.85	14.09
38.86	14.8
38.87	15.52
38.88	16.23
38.89	16.95
38.9	18.59
38.91	20.23
38.92	21.88
38.93	23.52
38.94	25.17
38.95	26.81
38.96	28.46
38.97	30.1
38.98	30.67
38.99	30.03
39	29.39
39.01	28.74
39.02	28.1
39.03	27.46
39.04	26.81
39.05	26.17
39.06	25.53
39.07	24.31
39.08	23.09
39.09	21.88
39.1	20.66
39.11	19.45
39.12	18.23
39.13	17.02
39.14	15.8
39.15	14.59
39.16	13.73
39.17	12.87
39.18	12.01
39.19	11.15
39.2	10.3
39.21	9.44
39.22	8.58
39.23	7.72
39.24	6.86
39.25	7.22
39.26	7.58
39.27	7.94
39.28	8.29
39.29	8.65
39.3	9.01
39.31	9.37
39.32	9.72
39.33	10.94
39.34	12.3
39.35	13.66
39.36	15.02
39.37	16.37
39.38	17.73
39.39	19.09
39.4	20.45
39.41	21.81
39.42	21.95
39.43	21.31
39.44	20.66
39.45	20.02
39.46	19.38
39.47	18.73
39.48	18.09
39.49	17.45
39.5	16.8
39.51	16.02
39.52	15.8
39.53	15.59
39.54	15.37
39.55	15.16
39.56	14.94
39.57	14.73
39.58	14.51
39.59	14.3
39.6	14.87
39.61	15.94
39.62	17.02
39.63	18.09
39.64	19.16
39.65	20.23
39.66	21.31
39.67	22.38
39.68	23.45
39.69	23.95
39.7	24.6
39.71	25.24
39.72	25.88
39.73	26.53
39.74	27.17
39.75	27.81
39.76	28.46
39.77	29.1
39.78	29.24
39.79	28.96
39.8	28.67
39.81	28.39
39.82	28.1
39.83	27.81
39.84	27.53
39.85	27.24
39.86	26.96
39.87	26.53
39.88	25.38
39.89	24.24
39.9	23.09
39.91	21.95
39.92	20.81
39.93	19.66
39.94	18.52
39.95	17.37
39.96	16.95
39.97	16.52
39.98	16.09
39.99	15.66
40	15.23
40.01	14.8
40.02	14.37
40.03	13.94
40.04	13.8
40.05	14.37
40.06	14.94
40.07	15.52
40.08	16.09
40.09	16.66
40.1	17.23
40.11	17.8
40.12	18.45
40.13	18.8
40.14	19.16
40.15	19.52
40.16	19.88
40.17	20.23
40.18	20.59
40.19	20.95
40.2	21.09
40.21	20.95
40.22	20.81
40.23	20.66
40.24	20.52
40.25	20.38
40.26	20.23
40.27	20.09
40.28	20.45
40.29	20.74
40.3	21.02
40.31	21.31
40.32	21.59
40.33	21.88
40.34	22.17
40.35	22.45
40.36	22.74
40.37	23.09
40.38	23.45
40.39	23.81
40.4	24.17
40.41	24.52
40.42	24.88
40.43	25.24
40.44	25.6
40.45	25.45
40.46	25.6
40.47	25.74
40.48	25.88
40.49	26.03
40.5	26.17
40.51	26.31
40.52	26.46
40.53	26.6
40.54	26.88
40.55	26.74
40.56	26.6
40.57	26.46
40.58	26.31
40.59	26.17
40.6	26.03
40.61	25.88
40.62	25.74
40.63	25.31
40.64	24.31
40.65	23.31
40.66	22.31
40.67	21.31
40.68	20.31
40.69	19.31
40.7	18.3
40.71	17.3
40.72	16.73
40.73	16.16
40.74	16.09
40.75	16.02
40.76	15.94
40.77	15.87
40.78	15.8
40.79	15.73
40.8	15.66
40.81	16.16
40.82	16.66
40.83	17.88
40.84	19.09
40.85	20.31
40.86	21.52
40.87	22.74
40.88	23.95
40.89	25.17
40.9	26.38
40.91	27.1
40.92	26.38
40.93	25.67
40.94	24.95
40.95	24.24
40.96	23.52
40.97	22.81
40.98	22.09
40.99	21.38
41	19.95
41.01	18.88
41.02	17.8
41.03	16.73
41.04	15.66
41.05	14.59
41.06	13.51
41.07	12.44
41.08	11.37
41.09	11.73
41.1	12.01
41.11	12.3
41.12	12.58
41.13	12.87
41.14	13.16
41.15	13.44
41.16	13.73
41.17	14.01
41.18	14.23
41.19	14.44
41.2	14.66
41.21	14.87
41.22	15.09
41.23	15.3
41.24	15.52
41.25	15.73
41.26	15.94
41.27	16.23
41.28	16.66
41.29	17.09
41.3	17.52
41.31	17.95
41.32	18.38
41.33	18.8
41.34	19.23
41.35	19.38
41.36	20.31
