Depth	Gamma
295.1	118.3
295.2	116.7
295.3	116.2
295.3	116.2
295.4	116.2
295.5	117.2
295.6	117.8
295.7	118.3
295.9	117.2
295.9	116.2
295.9	114
295.9	114
295.9	111.8
296	111.3
296	110.8
296.1	109.1
296.1	110.2
296.2	110.8
296.2	112.9
296.3	115.6
296.3	117.8
296.4	119.4
296.4	120.5
296.5	121
296.6	122.6
296.6	123.7
296.6	124.8
296.6	125.4
296.6	125.9
296.7	127.5
296.7	128.1
296.7	129.7
296.8	131.3
296.8	131.3
296.9	132.4
296.9	134
296.9	134
296.9	135.1
297.1	135.6
297.2	134
297.2	131.3
297.2	127.5
297.3	125.4
297.3	124.3
297.3	122.6
297.4	121.6
297.4	121
297.4	119.4
297.5	119.4
297.5	119.9
297.5	119.9
297.6	120.5
297.6	120.5
297.6	119.9
297.7	119.4
297.7	118.3
297.7	117.8
297.7	117.2
297.7	116.7
297.8	116.7
297.8	118.3
298	119.4
298	121
298.1	121
298.2	122.6
298.2	122.1
298.2	120.5
298.4	118.9
298.4	118.3
298.5	117.2
298.5	116.7
298.5	115.6
298.5	115.1
298.5	113.5
298.5	112.4
298.5	111.3
298.6	110.8
298.6	114
298.8	117.2
298.8	119.4
298.9	121.6
298.9	122.1
299	122.6
299	121.6
299.1	120.5
299.2	119.4
299.2	117.8
299.3	117.2
299.3	115.6
299.4	114
299.4	113.5
299.4	113.5
299.5	112.9
299.5	112.4
299.6	113.5
299.7	116.2
299.8	118.3
299.9	118.9
300	120.5
300	121.6
300	122.1
300.1	122.1
300.1	121
300.1	120.5
300.2	119.4
300.3	118.9
300.3	118.9
300.3	118.9
300.3	118.3
300.3	117.8
300.4	117.2
300.4	117.2
300.5	117.2
300.5	117.2
300.6	117.2
300.6	115.1
300.6	112.9
300.7	111.3
300.7	110.8
300.8	109.7
300.8	108
300.8	108
300.9	109.1
300.9	110.8
300.9	112.4
300.9	113.5
300.9	114
301	114.5
301	115.1
301	115.1
301	115.1
301	115.6
301.1	116.2
301.1	116.2
301.2	116.2
301.3	118.3
301.3	119.4
301.3	120.5
301.3	122.1
301.4	127.5
301.4	127.5
301.5	128.1
301.5	126.4
301.5	125.9
301.6	125.9
301.7	125.9
301.8	125.9
301.8	127
301.8	129.1
302	128.6
302	125.9
302.1	122.6
302.2	119.4
302.3	116.7
302.4	115.1
302.5	113.5
302.6	116.2
302.6	117.8
302.6	119.4
302.7	117.2
302.7	116.7
302.8	117.2
302.8	118.9
302.8	122.1
302.8	122.6
303	122.6
303.1	122.6
303.2	121
303.2	121
303.3	121
303.4	120.5
303.4	119.9
303.5	119.4
303.8	117.2
303.8	116.7
303.9	116.7
304.1	115.1
304.1	116.7
304.1	117.2
304.2	118.3
304.3	119.4
304.4	118.9
304.4	117.8
304.4	117.2
304.5	118.3
304.5	118.3
304.5	122.1
304.5	122.6
304.5	124.8
304.7	125.9
304.8	127
304.8	128.1
304.9	128.1
305	128.1
305.2	125.4
305.3	122.1
305.3	118.9
305.4	116.2
305.5	114.5
305.5	113.5
305.5	112.4
305.5	111.8
305.5	110.8
305.6	109.7
305.7	111.8
305.7	114.5
305.7	115.1
305.9	114.5
305.9	113.5
306	112.4
306.1	112.4
306.1	114
306.1	114
306.2	112.4
306.3	110.8
306.4	110.2
306.4	111.3
306.4	111.3
306.5	112.9
306.6	114.5
306.7	116.7
306.8	116.7
306.8	114.5
306.9	112.9
306.9	111.3
307	109.1
307	110.2
307.1	111.8
307.1	112.4
307.2	113.5
307.2	114.5
307.3	116.7
307.3	116.7
307.3	117.8
307.4	117.8
307.4	116.7
307.5	114
307.5	111.3
307.6	109.7
307.6	108.6
307.6	107
307.6	107
307.6	105.9
307.6	105.3
307.6	105.3
307.7	104.3
307.7	103.2
307.7	103.2
307.8	102.6
307.8	102.1
307.9	102.1
308	102.6
308	103.7
308.2	103.7
308.2	103.2
308.2	101.6
308.2	98.9
308.3	97.2
308.4	95.1
308.4	94.5
308.4	93.4
308.4	92.4
308.4	91.8
308.4	89.7
308.4	89.7
308.4	88.6
308.5	87.5
308.6	87.5
308.6	89.1
308.6	91.8
308.8	95.1
309	99.4
309	101
309	102.6
309.1	103.2
309.2	103.2
309.3	102.1
309.3	102.1
309.4	103.2
309.5	104.3
309.6	104.8
309.7	104.3
309.7	101.6
309.7	100.5
309.7	99.9
309.8	97.8
309.8	97.2
309.8	96.7
310	97.2
310	97.8
310	98.9
310.2	100.5
310.2	101
310.3	101.6
310.4	100.5
310.4	98.3
310.4	97.2
310.5	95.1
310.6	91.3
310.6	90.2
310.7	88.6
310.7	88
310.7	85.9
310.8	85.3
310.8	84.3
310.8	83.2
310.9	82.6
310.9	80.5
310.9	79.9
311	79.9
311	78.8
311	78.3
311.2	77.8
311.2	77.8
311.2	77.8
311.3	77.2
311.3	77.2
311.3	79.4
311.4	81.6
311.4	82.1
311.4	84.8
311.4	89.1
311.5	90.7
311.6	95.6
311.7	96.2
311.7	98.3
311.7	100.5
311.8	102.6
311.8	103.2
311.9	107
311.9	107.5
311.9	108.6
311.9	110.2
311.9	111.3
311.9	111.8
312	113.5
312	113.5
312.1	114
312.1	111.8
312.1	111.8
312.2	111.3
312.2	111.8
312.2	111.8
312.3	112.9
312.4	113.5
312.4	113.5
312.5	114.5
312.6	114.5
312.6	114.5
312.7	111.8
312.7	109.1
312.8	106.4
312.8	105.3
312.9	103.7
313	102.1
313	101.6
313	101
313.1	101
313.3	101
313.3	102.1
313.3	104.3
313.4	103.7
313.5	102.6
313.5	101
313.6	99.9
313.7	98.3
313.7	98.3
313.7	98.3
313.7	97.8
313.8	97.8
313.8	98.9
313.9	99.4
314.1	99.9
314.1	98.9
314.1	98.3
314.2	97.8
314.2	96.7
314.2	96.2
314.2	93.4
314.3	92.9
314.5	93.4
314.6	94.5
314.7	94
314.7	92.9
314.7	92.4
314.7	89.1
314.8	90.2
314.8	90.7
314.8	92.4
315	92.4
315.1	90.7
315.1	88.6
315.2	89.7
315.3	92.4
315.6	95.6
315.7	96.7
315.7	97.2
315.8	96.2
315.9	94.5
315.9	93.4
315.9	92.9
316	90.7
316	90.2
316.1	89.7
316.1	90.7
316.2	90.7
316.3	92.4
316.5	94
316.5	95.6
316.7	97.2
316.7	97.8
316.8	95.1
316.9	94
317	92.4
317.1	90.7
317.2	89.7
317.3	88.6
317.4	88.6
317.4	88
317.5	87.5
317.6	87
317.7	85.3
317.8	85.3
318	84.3
318	84.3
318.1	83.7
318.1	84.8
318.2	87.5
318.2	90.2
318.3	91.3
318.4	93.4
318.5	94
318.5	91.8
318.5	90.7
318.5	89.7
318.6	88
318.7	87.5
318.7	86.4
318.8	85.3
318.9	83.7
319.1	82.1
319.1	81.6
319.2	79.9
319.2	79.9
319.2	81
319.3	83.2
319.3	85.3
319.3	87.5
319.4	89.7
319.5	92.4
319.6	93.4
319.6	95.1
319.8	96.7
319.8	97.8
319.9	97.8
320	96.7
320.2	91.8
320.3	89.7
320.3	89.1
320.4	88
320.5	86.4
320.6	84.8
320.7	85.9
320.8	86.4
320.8	86.4
320.9	89.1
321	94
321	95.6
321	95.6
321.1	96.7
321.3	96.2
321.3	94
321.4	90.7
321.4	89.1
321.6	89.7
321.7	91.3
321.7	91.8
321.9	91.8
321.9	91.3
321.9	88
322	85.9
322.1	84.3
322.2	85.9
322.2	89.1
322.4	95.6
322.4	97.2
322.5	99.9
322.5	101
322.6	105.9
322.7	107
322.6	109.1
322.6	111.8
322.6	114.5
322.6	116.7
322.6	118.3
322.7	120.5
322.7	121
322.8	118.3
322.9	111.8
323	106.4
323.1	102.1
323.2	99.4
323.2	97.8
323.2	96.2
323.2	95.1
323.3	94.5
323.5	93.4
323.5	93.4
323.5	92.9
323.5	92.4
323.6	92.4
323.6	90.7
323.7	88
323.8	86.4
323.9	84.3
323.9	83.2
323.9	81
324	78.8
324	78.3
324	76.7
324	76.1
324.1	72.9
324.1	72.4
324.2	70.7
324.3	69.1
324.4	66.4
324.4	65.9
324.4	65.9
324.5	69.1
324.5	70.7
324.5	72.9
324.5	76.1
324.5	76.7
324.5	78.3
324.5	79.9
324.5	81
324.5	82.1
324.6	84.3
324.8	85.9
324.9	86.4
324.9	87
324.9	87.5
325	88
325.1	88
325.1	87
325.1	84.8
325.1	83.2
325.3	80.5
325.4	80.5
325.4	81
325.4	82.1
325.4	83.7
325.5	84.8
325.5	84.8
325.5	85.9
325.5	87.5
325.5	90.2
325.5	91.8
325.6	93.4
325.7	93.4
325.8	93.4
326	94.5
326	96.2
326.1	96.2
326.1	94
326.2	92.9
326.5	92.9
326.5	91.3
326.6	88.6
326.7	86.4
326.7	83.7
326.8	84.3
326.9	84.8
326.9	86.4
326.9	89.7
326.9	92.9
327	95.1
327.1	97.8
327.1	100.5
327.2	101
327.3	100.5
327.3	96.7
327.4	92.4
327.5	88
327.6	83.7
327.6	78.3
327.6	77.2
327.7	73.4
327.8	69.7
327.9	68.6
327.9	68
328	65.9
328.1	64.8
328.2	68
328.2	71.8
328.3	74.5
328.3	77.8
328.4	78.8
328.5	78.8
328.6	77.2
328.8	77.8
328.8	79.9
328.9	82.6
329.1	87
329.3	89.1
329.4	89.1
329.4	89.1
329.4	86.4
329.4	87.5
329.4	87.5
329.5	90.7
329.6	94
329.6	94.5
329.6	96.7
329.7	99.9
329.7	101
329.8	103.2
329.9	104.8
329.9	105.3
329.9	104.8
330	101.6
330	101
330.1	99.4
330.2	101
330.3	103.7
330.3	103.7
330.4	105.9
330.5	104.3
330.6	103.7
330.6	102.1
330.8	99.9
330.9	98.3
330.9	97.8
330.9	95.6
331.1	94
331.1	96.2
331.1	99.9
331.2	102.1
331.3	105.9
331.4	107.5
331.5	109.7
331.6	106.4
331.6	104.3
331.7	101.6
331.7	101
331.9	100.5
332	101.6
332.1	102.6
332.3	103.2
332.3	103.2
332.3	101.6
332.3	101
332.4	100.5
332.5	98.9
332.6	97.8
332.7	95.6
332.8	94
332.8	94
333	95.1
333	100.5
333.2	107
333.3	112.4
333.4	117.8
333.4	121
333.4	124.3
333.6	126.4
333.7	130.8
333.8	132.9
333.9	132.9
334	128.6
334	125.4
334.1	122.6
334.2	122.1
334.3	124.3
334.3	124.8
334.4	123.7
334.5	122.1
334.5	121
334.6	121
334.6	121
334.8	123.2
334.8	123.2
334.9	121
334.9	118.3
334.9	116.2
335.1	118.3
335.1	122.1
335.1	124.3
335.2	125.9
335.3	125.4
335.4	123.2
335.6	122.1
335.8	119.9
335.9	118.3
336	116.7
336.1	116.2
336.2	114.5
336.3	112.9
336.4	110.2
336.5	110.2
336.7	111.8
336.8	112.9
336.9	113.5
336.9	113.5
337	112.9
337.1	111.3
337.2	110.8
337.3	109.7
337.4	109.1
337.4	109.1
337.5	108.6
337.6	111.3
337.7	115.6
337.7	117.2
337.8	119.9
337.9	120.5
338	120.5
338.3	119.4
338.3	119.4
338.4	120.5
338.5	122.1
338.5	122.6
338.6	123.7
338.7	124.3
338.7	124.3
338.8	122.6
338.8	122.1
338.8	119.4
338.9	117.2
338.9	116.2
338.9	115.6
339	115.1
339.3	115.1
339.4	115.1
339.5	113.5
339.5	111.3
339.5	108.6
339.7	108.6
340	112.9
340	115.6
340	116.7
340.1	115.1
340.1	113.5
340.3	114.5
340.4	116.7
340.5	116.7
340.6	113.5
340.6	111.3
340.7	108.6
340.8	107.5
340.9	107.5
340.9	109.1
341.2	113.5
341.4	116.2
341.4	116.7
341.4	117.2
341.6	115.6
341.7	114
342	115.1
342	115.1
342	111.8
342	111.3
342.1	115.6
342.2	117.8
342.3	120.5
342.4	122.1
342.5	123.7
342.5	124.3
342.6	124.8
342.7	122.6
342.7	119.4
342.8	116.7
342.8	115.1
342.8	113.5
342.9	111.8
343	110.2
343.1	110.8
343.1	110.8
343.1	115.1
343.2	117.8
343.2	119.9
343.3	121.6
343.3	123.2
343.4	123.2
343.4	125.4
343.5	125.4
343.5	125.4
343.6	123.7
343.7	120.5
343.7	120.5
343.8	117.8
343.9	116.2
344.2	112.4
344.3	109.7
344.4	111.8
344.4	113.5
344.6	112.9
344.7	113.5
344.7	115.6
344.8	116.7
344.8	117.2
344.9	117.2
344.9	118.3
344.9	121
344.9	121.6
345.1	123.7
345.2	125.4
345.2	127
345.2	128.6
345.3	129.7
345.3	130.8
345.3	130.8
345.4	129.7
345.5	128.6
345.5	128.1
345.6	129.1
345.7	129.7
345.7	130.8
345.7	131.8
345.7	132.4
345.8	133.5
345.8	133.5
345.9	130.8
345.9	130.2
345.9	129.7
346	129.1
346	129.1
346	129.1
346.4	127.5
346.4	127.5
346.5	124.8
346.6	122.6
346.6	121
346.7	119.9
347	121.6
347.2	119.4
347.2	122.1
347.3	124.8
347.4	123.7
347.5	121
347.6	120.5
347.6	118.9
347.6	117.2
347.7	119.4
347.8	119.9
347.8	119.4
347.8	118.3
348	117.2
348.1	116.7
348.2	116.2
348.3	116.7
348.3	117.2
348.4	119.9
348.4	121.6
348.5	122.1
348.6	122.1
348.7	120.5
348.7	120.5
348.9	119.9
348.9	122.1
349	122.1
349	120.5
349.1	118.9
349.1	117.8
349.2	117.8
349.2	117.8
349.2	115.6
349.2	115.1
349.3	115.1
349.3	114.5
349.3	114
349.4	112.4
349.4	112.4
349.5	113.5
349.5	115.6
349.6	115.6
349.6	115.6
349.7	114
349.7	112.9
349.8	116.7
349.9	117.2
350	118.3
350.1	119.9
350.1	121
350.2	122.1
350.2	122.6
350.3	123.7
350.3	125.4
350.4	126.4
350.6	127.5
350.6	127.5
350.8	125.9
350.8	123.2
350.8	122.1
350.8	121
351	122.1
351	123.7
351	127
351	127
351.1	125.4
351.3	123.7
351.3	121.6
351.6	120.5
351.6	122.6
351.6	125.4
351.6	127
351.8	127.5
351.8	127.5
351.9	125.4
352	123.2
352.2	123.7
352.2	124.8
352.3	125.9
352.3	125.9
352.3	125.9
352.5	124.3
352.6	124.3
352.6	125.4
352.7	123.2
352.9	119.4
353	116.2
353.1	114
353.1	112.9
353.2	110.8
353.3	110.8
353.3	113.5
353.3	115.1
353.3	115.1
353.4	115.6
353.6	115.6
353.7	115.1
353.8	114.5
353.8	115.6
353.8	115.6
353.8	118.3
353.8	119.9
353.8	120.5
353.9	122.1
354	124.3
354.1	125.9
354.2	127.5
354.2	130.2
354.2	130.8
354.3	132.4
354.4	134
354.5	135.1
354.6	132.9
354.7	130.2
355	127.5
355	128.6
355	129.1
355.1	127.5
355.1	125.9
355.3	128.1
355.4	127.5
355.5	124.3
355.6	121.6
355.7	119.4
355.7	117.8
356	116.7
356	120.5
356	121.6
356	121.6
356	122.6
356	124.3
356	124.8
356	126.4
356.1	128.6
356.2	128.6
356.4	129.7
356.5	130.2
356.6	129.7
356.7	124.8
356.7	124.8
356.8	119.9
356.8	118.3
356.8	116.7
357	116.7
357.1	116.7
357.2	118.3
357.3	118.9
357.3	120.5
357.4	123.2
357.4	125.4
357.5	126.4
357.6	128.1
357.7	128.6
357.8	128.6
357.9	128.1
358.1	124.8
358.2	123.2
358.4	121.6
358.4	117.8
358.5	119.9
358.5	121
358.7	121
358.7	121
358.8	121
358.9	121
358.9	122.1
359	123.2
359	123.2
359	123.2
359.2	121
359.3	120.5
359.3	119.4
359.3	119.4
359.4	121
359.5	124.3
359.5	124.3
356.7	121.6
356.7	119.9
356.7	118.3
356.7	117.8
356.9	115.6
357	114.5
357.2	115.6
357.2	118.3
357.3	120.5
357.3	124.3
357.4	127
357.5	128.1
357.6	128.1
357.8	128.1
357.8	128.1
357.8	128.1
357.9	127.5
358	127
358	126.4
358.1	125.4
358.1	123.7
358.1	123.7
358.2	122.1
358.2	121
358.3	119.9
358.3	118.3
359.6	125.9
359.7	125.9
359.8	123.7
359.8	123.2
359.8	121
359.8	118.9
359.8	115.6
359.8	115.1
359.9	112.9
359.9	112.4
360.1	112.9
360.1	113.5
360.1	113.5
360.1	114
360.1	114
360.1	114
360.2	112.9
360.2	111.8
360.2	110.8
360.3	111.3
360.4	112.9
360.5	115.1
360.5	116.2
360.7	118.9
360.8	122.6
360.8	122.6
361	123.2
361.1	122.1
361.1	121.6
361.2	122.6
361.3	124.3
361.3	126.4
361.4	128.1
361.5	127.5
361.5	124.8
361.6	124.3
361.6	122.1
361.7	119.9
361.7	119.9
361.8	118.9
361.8	118.9
361.9	120.5
362	121
362.3	120.5
362.3	119.4
362.4	118.3
362.5	117.2
362.6	116.2
362.8	118.3
362.8	119.9
363	119.9
363	119.9
363	121
363	122.6
363	123.2
363.1	124.8
363.2	125.4
363.2	126.4
363.2	127.5
363.3	127.5
363.4	127.5
363.4	126.4
363.6	126.4
363.7	128.6
363.8	126.4
363.8	124.3
364	121.6
364	121
364	119.9
364	118.9
364.1	118.3
364.1	117.2
364.2	117.2
364.2	117.8
364.3	118.9
364.3	118.9
364.4	118.9
364.5	117.2
364.6	115.6
364.7	114.5
364.8	113.5
364.9	112.9
365.1	116.2
365.2	117.8
365.3	117.8
365.3	122.1
365.3	123.2
365.3	125.4
365.3	128.6
365.5	129.7
365.7	131.8
365.8	130.2
365.8	128.6
365.8	127.5
365.9	125.9
365.9	123.7
365.9	123.2
366	123.2
366	124.8
366.3	125.9
366.3	125.4
366.4	125.4
366.4	126.4
366.4	128.1
366.4	128.1
366.6	126.4
366.6	125.4
366.6	124.8
366.7	122.1
366.9	120.5
366.9	118.3
367	117.2
367	116.2
367.1	113.5
367.1	112.4
367.2	112.4
367.2	115.1
367.3	116.2
367.3	116.7
367.4	116.7
367.5	116.7
367.5	118.9
367.5	122.6
367.6	125.4
367.7	127.5
367.7	128.6
367.7	129.7
367.7	131.8
367.8	136.2
367.9	138.3
367.9	140
368	142.7
368.1	143.2
368.1	143.2
368.1	145.4
368.2	149.1
368.2	149.7
368.2	149.7
368.3	148.6
368.3	147
368.3	144.8
368.3	141
368.3	140
368.4	137.2
368.6	134.5
368.6	132.4
368.7	130.8
368.7	129.1
368.7	127
368.8	129.7
368.8	128.1
368.9	125.9
369	124.3
369.1	122.6
369.1	121.6
369.5	112.9
369.5	112.4
369.5	109.1
369.5	103.7
369.5	103.2
369.7	97.2
369.7	96.7
369.7	92.9
369.7	88.6
369.7	88
369.8	84.3
369.8	81.6
369.8	76.7
369.8	71.8
369.8	70.2
369.8	67
369.9	55.6
369.8	49.6
369.8	43.2
369.9	35.6
369.9	30.2
370	25.9
370	22.1
370.2	17.7
370.3	16.1
370.4	15
370.5	14.5
370.6	14
370.6	14
370.7	14
370.9	15
370.9	15
371	16.7
371	17.2
371.2	16.7
371.3	15.6
371.4	14
371.5	12.9
371.6	12.9
371.7	12.3
371.9	10.7
371.9	10.7
372.1	11.8
372.1	12.9
372.2	14
372.3	14
372.4	12.3
372.4	11.8
372.5	11.8
372.7	12.9
372.8	12.9
372.9	12.9
373	12.9
373.1	12.3
373.3	12.3
373.4	12.3
373.7	12.3
373.8	11.8
374	11.3
374.1	10.2
374.2	9.6
374.2	9.6
374.3	9.1
374.5	10.2
374.5	10.2
374.8	11.3
374.8	11.3
375	12.9
375.1	12.9
375.1	12.3
375.1	10.7
375.2	10.2
375.2	10.2
375.4	11.8
375.5	12.3
375.6	11.3
375.6	10.7
375.6	11.3
375.6	11.3
375.7	12.3
375.8	12.9
375.9	13.4
376	15
376	16.1
376.1	17.7
376.2	19.4
376.3	20.4
376.4	22.1
376.5	25.3
376.5	25.9
376.7	28
376.7	28.6
376.8	28.6
376.9	28
377.1	24.2
377.4	20.4
377.6	21
377.7	23.7
377.8	25.3
378.1	26.9
378.2	28
378.3	28.6
378.3	29.1
378.4	29.1
378.4	29.6
378.5	28
378.6	27.5
378.6	26.4
378.7	25.9
378.8	26.4
378.8	26.9
378.9	27.5
378.9	28
378.9	28
379	26.9
379	26.9
379.1	25.3
379.4	24.2
379.4	24.2
379.5	26.4
379.5	26.9
379.6	28
379.7	27.5
379.7	25.9
379.7	25.3
379.8	25.3
379.9	28
379.9	28
379.9	28
380	27.5
380.1	25.3
380.2	24.8
380.4	26.9
380.4	26.9
380.5	28
380.5	28
380.5	28
380.6	27.5
380.7	26.4
380.7	25.9
380.8	24.2
380.9	22.6
381.1	21
381.1	19.9
381.3	22.1
381.4	24.8
381.7	25.9
381.8	26.9
381.9	27.5
382.1	25.9
382.2	23.7
382.5	23.2
382.7	23.7
382.9	25.3
383	25.9
383.2	24.8
383.2	24.8
383.3	24.2
383.5	25.3
383.6	25.9
383.8	28
384	30.2
384	30.2
384.2	29.1
384.3	26.4
384.6	24.2
384.6	22.6
384.7	22.6
384.9	23.7
384.9	24.8
384.9	26.9
385	27.5
385.1	26.4
385.3	25.3
385.5	26.4
385.6	27.5
385.7	28.6
385.7	28.6
385.9	25.3
385.9	25.3
386	23.7
386.1	22.6
386.2	22.6
386.3	22.6
386.4	24.2
386.5	25.3
386.7	28.6
386.9	29.6
387	32.3
387.1	33.4
387.2	34.5
387.3	34.5
387.4	31.8
387.4	30.7
387.6	29.1
387.8	30.7
387.9	31.8
388.1	31.8
388.2	31.3
388.2	30.2
388.3	28.6
388.6	26.9
388.6	26.9
388.7	29.1
388.7	29.1
388.9	30.7
389	31.3
389.1	30.2
389.1	28.6
389.2	27.5
389.3	27.5
389.5	27.5
389.5	28
389.6	29.1
389.7	30.2
389.8	30.7
390	31.8
390	32.3
390	32.9
390.1	32.9
390.2	32.9
390.3	31.8
390.3	31.3
390.4	30.2
390.5	30.2
390.6	30.2
390.6	31.3
390.7	32.3
390.7	32.3
390.7	32.9
390.7	33.4
390.8	33.4
390.8	34
390.9	33.4
391	31.8
391	31.3
391.1	31.3
391.1	32.3
391.2	32.3
391.2	32.9
391.3	35
391.4	36.1
391.4	37.8
391.6	37.2
391.7	35.6
391.7	35.6
391.9	36.1
392	37.2
392.1	38.3
392.2	39.4
392.2	40.5
392.1	38.8
392.1	38.8
392.2	41
392.3	41.5
392.4	41.5
392.5	40.5
392.6	39.4
392.6	37.8
392.8	35.6
392.9	35
392.9	34.5
393	34
393.1	32.9
393.1	32.9
393.2	35
393.3	35.6
393.4	37.2
393.6	38.3
393.7	39.9
393.9	40.5
394.1	39.9
394.2	39.4
394.3	38.8
394.3	37.8
394.4	37.8
394.6	40.5
394.7	41
394.8	41.5
394.9	41.5
395	43.2
395.2	43.2
395.2	42.6
395.4	41.5
395.5	41.5
395.7	42.1
395.7	43.2
395.8	43.7
395.8	44.2
395.9	43.7
396	42.6
396.1	42.6
396.2	43.2
396.4	43.7
396.5	44.2
396.6	44.2
396.7	44.8
396.7	45.9
396.7	45.9
396.8	46.4
396.8	46.4
396.8	46.4
397	45.9
397.1	45.3
397.2	43.7
397.2	43.2
397.3	42.1
397.4	43.2
397.4	43.2
397.4	44.8
397.6	44.8
397.6	43.7
397.7	42.6
397.7	40.5
397.7	39.9
397.7	38.3
397.8	37.8
397.8	37.8
397.9	39.9
397.9	39.9
398	41.5
398.2	43.2
398.3	43.2
398.3	44.2
398.5	44.8
398.6	45.9
398.6	45.3
398.7	43.7
398.7	42.6
398.8	41.5
398.8	41.5
398.9	42.6
398.9	42.6
398.9	42.1
398.9	39.9
398.9	38.8
399	37.8
399.1	37.2
399.1	36.7
399.2	36.7
399.3	36.1
399.3	36.1
399.4	35.6
399.4	35
399.6	34.5
399.6	34.5
399.6	34.5
399.7	34.5
399.8	36.1
399.8	36.7
400	37.8
400	38.8
400	39.4
400	40.5
400	42.1
399.9	43.7
400	43.7
400.1	42.1
400.1	41.5
400.1	41.5
400.2	43.2
400.3	43.7
400.4	45.3
400.5	45.9
400.5	46.4
400.6	46.9
400.6	46.9
400.7	45.3
400.7	44.2
400.9	42.1
401	40.5
401	38.3
401.1	37.2
401.2	35.6
401.4	35.6
401.5	34.5
401.5	32.3
401.5	32.3
401.6	31.3
401.6	31.3
401.7	31.8
401.7	32.3
401.8	33.4
402	35.6
402.1	36.7
402.2	38.3
402.3	39.9
402.4	40.5
402.6	38.8
402.7	35.6
402.7	34
402.7	33.4
402.7	31.8
402.7	30.2
402.8	30.2
402.8	29.1
402.9	26.9
402.9	26.4
403	25.3
403	24.8
403.1	22.6
403.3	22.1
403.3	24.8
403.3	26.9
403.5	28.6
403.6	30.2
403.6	30.7
403.7	32.9
403.7	33.4
403.8	34.5
403.8	35.6
403.9	36.7
404	38.8
404.1	39.9
404.2	39.9
404.3	40.5
404.4	37.8
404.4	36.7
404.4	36.1
404.6	35
404.7	35
404.9	34.5
404.9	35.6
405	36.1
405	36.1
405.1	35
405.1	32.3
405.2	31.3
405.2	30.7
405.3	31.3
405.3	33.4
405.4	33.4
405.5	33.4
405.6	32.9
405.7	30.7
405.7	29.1
405.9	29.6
406.1	30.2
406.2	30.2
406.3	28
406.3	26.4
406.4	26.4
406.5	26.4
406.6	26.9
406.7	25.3
406.9	24.8
407	26.4
407	28.6
407.1	30.2
407.1	32.9
407.2	36.7
407.3	39.4
407.3	41.5
407.5	43.7
407.6	45.3
407.7	48
407.8	49.1
407.8	51.3
407.8	54
407.8	56.1
407.8	58.3
408	62.6
408.1	68
408.1	70.2
408.3	81
408.3	82.1
408.3	85.3
408.4	88
408.5	93.4
408.6	95.1
408.6	96.7
408.6	97.8
408.7	97.8
408.8	97.8
409	97.2
409	97.2
409.1	99.4
409.1	101.6
409.1	102.1
409.1	103.7
409.1	105.9
409.1	106.4
409.3	104.3
409.4	101
409.4	98.3
409.5	97.2
409.8	100.5
410	98.3
410.2	95.6
410.3	92.4
410.4	89.7
410.4	89.7
410.5	88
410.5	87.5
410.5	86.4
410.7	83.2
410.8	82.1
410.9	82.1
411	82.1
411.2	84.3
411.2	84.8
411.3	90.2
411.3	90.2
411.4	91.8
411.6	93.4
411.6	93.4
411.7	91.8
411.7	91.8
411.8	93.4
411.9	95.1
411.9	92.4
412	88.6
412.1	86.4
412.1	85.9
412.2	84.8
412.4	84.3
412.4	83.2
412.4	82.1
412.4	81
412.4	79.9
412.5	81
412.5	78.3
412.5	78.3
412.5	76.7
412.7	74
412.8	71.3
412.8	69.7
412.8	67
412.8	66.4
412.8	65.3
412.9	63.7
412.9	62.6
413	59.4
413	57.2
413	54.5
413	51.8
413	50.7
413	52.9
413.2	59.4
413.3	60.5
413.4	62.6
413.4	63.2
413.5	62.1
413.6	59.9
413.6	57.8
413.7	57.2
413.8	57.2
414	60.5
414	62.6
414.1	65.3
414.1	67.5
414.2	70.7
414.3	71.3
414.3	71.8
414.5	70.2
414.5	68
414.6	66.4
414.7	66.4
414.8	67
414.8	67
414.9	67.5
415	65.3
415	64.8
415	63.2
415.1	59.9
415.1	59.4
415.2	58.3
415.3	55.6
415.4	53.4
415.6	50.2
415.8	49.1
415.9	46.9
415.9	46.4
415.9	45.9
416	43.7
416	42.1
416	41.5
416.1	39.9
416.2	39.4
416.2	38.3
416.2	37.8
416.3	36.1
416.3	35.6
416.3	32.9
416.3	31.8
416.3	31.3
416.3	29.6
416.4	29.6
416.4	28
416.4	25.9
416.5	23.2
416.5	23.2
416.7	20.4
416.7	20.4
416.7	18.8
416.8	18.3
417	15.6
417.3	16.7
417.4	16.7
417.5	17.2
417.7	18.3
417.8	18.3
417.8	18.3
417.9	18.3
418	18.3
418	18.8
418.1	18.3
418.1	18.3
418.1	16.1
418.1	15.6
418.2	13.4
418.3	12.9
418.4	12.3
418.5	12.3
418.6	11.8
418.6	11.8
418.8	12.3
419	15
419.1	16.7
419.3	19.4
419.4	21
419.5	22.6
419.6	24.2
419.6	24.8
419.7	26.9
419.7	29.6
419.7	31.8
419.7	32.9
419.8	36.1
419.8	38.3
420	43.7
420	44.8
420.1	45.3
420.1	45.9
420.2	48.6
420.2	49.1
420.2	49.1
420.2	51.8
420.2	52.9
420.2	54
420.2	54.5
420.4	57.2
420.5	58.3
420.5	61
420.6	62.6
420.7	64.2
420.9	68.6
420.9	69.1
421	71.3
421.3	74
421.4	76.7
421.5	79.4
