Depth	Gamma
271.8	140.2
271.8	140.2
271.8	140.7
271.8	140.7
271.8	140.7
272	139.1
272	137
272.2	135.9
272.3	135.4
272.3	135.4
272.5	132.7
272.5	130
272.6	127.8
272.7	125.7
272.8	124.1
272.9	123.5
273	122.4
273	121.4
273.2	121.9
273.3	121.9
273.4	121.9
273.4	124.6
273.4	125.7
273.5	127.3
273.6	128.4
273.6	129.4
273.7	130
273.8	131.6
273.8	132.7
273.9	134.3
273.9	135.4
273.9	135.4
274	135.4
274.1	134.8
274.1	134.3
274.1	132.7
274.2	132.7
274.2	131.1
274.3	131.1
274.4	129.4
274.4	127.8
274.5	126.2
274.6	124.6
274.8	123.5
275	123.5
275.4	124.1
275.6	124.6
274	131.1
274.1	132.7
274.1	134.8
273.9	135.9
273.8	134.8
273.8	134.3
273.8	133.2
275.7	124.6
275.8	124.6
275.9	124.6
276	125.7
276	126.2
276	126.2
276	126.7
276	126.7
276.1	126.7
276.2	126.2
276.2	125.7
276.3	123
276.3	120.3
276.3	118.1
276.4	117.6
276.5	117.6
276.7	118.7
276.7	119.2
276.7	119.2
276.9	120.8
276.9	121.4
276.9	121.4
277	121.9
277.1	123
277.2	123.5
277.4	125.7
277.5	126.2
277.5	126.7
277.6	128.4
277.6	128.9
277.7	128.9
277.7	128.9
277.8	128.4
277.8	126.2
277.9	125.7
277.9	125.7
278	125.7
278	125.7
278	125.7
278.1	123
278.3	123
278.3	123
278.4	123
278.5	124.1
278.6	126.7
278.7	130
278.7	131.6
278.7	133.7
278.7	133.7
278.7	133.7
278.7	131.1
278.8	130
278.9	130
279.1	130
279.2	130.5
279.2	130
279.3	128.4
279.3	128.4
279.6	128.4
279.7	130
279.7	129.4
279.8	128.9
279.8	127.8
279.8	126.2
279.8	126.2
280	126.2
280.2	127.3
280.3	128.4
280.5	131.1
280.6	131.6
280.6	130
280.7	127.8
280.7	125.1
281	121.9
281	119.2
281	118.1
281	117.6
281.2	119.7
281.3	122.4
281.4	124.1
281.4	124.1
281.4	123.5
281.4	122.4
281.4	121.9
281.6	120.8
281.8	121.4
281.8	123
281.8	126.2
281.9	126.7
281.9	126.2
282	126.2
282.1	127.8
282.1	132.7
282.1	133.7
282.2	134.8
282.2	137
282.3	137.5
282.3	138.1
282.4	138.1
282.5	137.5
282.5	136.4
282.5	134.8
282.6	134.3
282.6	132.7
282.7	131.1
282.9	129.4
282.9	128.9
283	127.3
283	123.5
283.1	123.5
283.2	125.7
283.3	127.3
283.3	128.4
283.3	128.9
283.5	127.8
283.5	127.3
283.6	125.7
283.6	123.5
283.7	120.3
283.7	119.2
283.7	118.7
283.8	121.9
283.8	122.4
283.9	124.6
284.1	127.8
284.2	129.4
284.2	131.1
284.3	131.1
284.4	129.4
284.4	128.9
284.4	126.7
284.4	125.7
284.6	124.6
284.6	123.5
284.8	121.9
285	121.4
285.1	120.8
285.2	122.4
285.3	126.2
285.5	131.1
285.5	131.6
285.5	132.1
285.7	134.3
285.7	134.8
285.7	135.4
285.8	135.4
285.8	133.7
285.8	132.7
285.8	132.1
286	133.2
286	134.3
286.2	134.8
286.3	134.3
286.3	131.6
286.3	131.1
286.3	131.1
286.3	128.9
286.3	127.8
286.3	125.7
286.4	124.1
286.4	123
286.6	121.9
286.6	123.5
286.7	125.1
286.7	127.3
286.9	127.3
286.9	127.3
286.9	127.3
287	125.7
287.1	124.6
287.2	125.1
287.4	126.7
287.6	127.8
287.8	130
287.8	130.5
287.9	130.5
287.9	129.4
287.9	129.4
288	130.5
288	131.6
288.1	129.4
288.1	128.9
288.3	127.3
288.3	125.7
288.4	123.5
288.4	120.8
288.4	119.7
288.5	118.7
288.5	118.1
288.6	117.6
288.7	120.3
288.8	123.5
289	126.7
289.1	129.4
289.1	132.1
289.2	134.8
289.3	135.4
289.3	135.4
289.4	135.9
289.5	135.9
289.6	134.8
289.6	132.7
289.6	130
289.7	127.3
289.9	126.2
290	124.6
290	123.5
290.1	121.4
290.1	119.2
290.2	119.2
290.2	119.7
290.2	123.5
290.2	124.1
290.2	125.1
290.4	125.1
290.5	123
290.6	123
290.6	121.9
290.7	120.3
290.8	118.7
290.8	117.6
290.9	118.1
291	121.9
291.1	124.1
291.1	124.6
291.1	124.6
291.2	127.8
291.3	131.1
291.4	132.1
291.5	134.3
291.6	135.4
291.6	135.9
291.8	135.9
291.8	134.3
291.9	132.7
292	131.6
292	131.1
292.2	128.9
292.4	127.8
292.4	127.8
292.4	127.8
292.6	128.4
292.8	130
292.8	130
292.9	130
292.9	130
292.9	127.8
292.9	126.7
292.9	125.7
293.1	124.6
293.1	124.6
293.4	126.7
293.4	125.7
293.5	123
293.6	123.5
293.6	126.2
293.7	128.4
293.8	131.6
293.8	132.7
293.9	133.7
293.8	134.8
293.9	136.4
294	137
294.1	137
294.2	134.8
294.2	134.8
294.3	133.2
294.4	131.1
294.4	128.9
294.4	127.8
294.4	127.8
294.4	125.7
294.6	124.6
294.7	126.7
294.8	127.3
294.9	128.4
294.9	128.9
295.1	128.9
295.3	128.9
295.4	128.4
295.4	128.4
295.6	126.2
295.7	125.7
295.8	125.1
295.9	124.6
295.9	124.1
296	128.4
296	128.9
296	131.6
296.1	133.7
296.2	135.9
296.2	136.4
296.2	138.6
296.2	140.7
296.2	143.4
296.2	144
296.2	146.1
296.3	147.2
296.3	148.8
296.4	150.4
296.4	151
296.4	151.5
296.6	149.4
296.6	148.3
296.6	147.7
296.6	144
296.7	142.9
296.8	140.2
296.9	139.1
297	137.5
297.1	135.9
297.2	133.7
297.3	131.6
297.3	128.4
297.2	125.7
297.2	123
297.3	120.3
297.7	113.8
297.4	113.3
297.3	112.2
297.3	109.5
297.3	106.8
297.4	103.6
297.4	99.8
297.4	98.2
297.4	96.6
297.4	92.3
297.4	92.3
297.4	91.7
297.5	90.7
297.6	88
297.7	85.3
297.7	84.2
297.7	82.1
297.7	80.4
297.7	78.3
297.7	76.7
297.7	74.5
297.7	74
297.7	72.4
297.7	70.7
297.7	68.1
297.7	64.3
297.7	64.3
297.8	62.1
297.8	61.6
298	65.9
298.1	69.1
298.1	72.4
298.1	74.5
298.2	76.7
298.2	78.3
298.2	78.8
298.2	79.4
298.2	79.4
298.2	78.8
298.2	75.6
298.3	72.9
298.4	71.3
298.4	69.7
298.4	68.1
298.5	67.5
298.6	65.9
298.7	63.7
298.7	61.6
298.7	58.4
298.9	56.2
299	58.9
299.1	60
299.2	60.5
299.4	58.9
299.8	59.4
300	58.9
300.1	57.8
300	56.7
300	52.4
300	50.3
300	50.3
300	49.2
300	48.1
299.9	45.4
299.9	43.8
299.9	42.2
299.9	39
300	36.8
300	34.7
300.1	31.4
300.2	29.3
300.2	28.8
300.2	28.8
300.3	26.1
300.3	25
300.3	23.9
300.4	23.9
300.4	22.8
300.4	22.8
300.5	21.2
300.5	20.7
300.6	19.6
300	44.4
300	42.8
300	39
300	36.3
300	34.7
300	33.6
300.1	32
300.1	29.8
300.2	28.8
300.2	27.7
300.2	26.6
300.3	23.9
300.3	22.8
300.4	21.8
300.5	20.1
300.6	18.5
300.8	18
300.9	16.9
301	16.9
301.2	17.4
301.4	17.4
301.5	16.4
301.5	15.3
301.7	14.2
301.7	14.2
301.8	14.2
302	13.7
302.2	13.7
302.5	13.7
302.6	13.7
302.6	12.6
302.8	12.6
302.9	14.2
302.9	14.2
302.9	12.1
303.3	11.5
303.5	11.5
303.5	11.5
303.6	13.1
303.6	16.4
303.6	16.4
303.7	18.5
303.9	19.6
303.9	21.2
304	21.2
304.1	21.8
304.2	19.6
304.4	19.6
304.5	21.2
304.5	22.3
304.6	23.9
304.6	24.4
304.8	25.5
304.8	26.1
305	25.5
305	25.5
305.2	23.4
305.3	23.4
305.6	21.8
305.8	21.2
305.8	21.2
305.9	21.2
305.9	21.8
306	22.3
306	23.9
306.2	25
306.4	26.1
306.5	26.6
306.6	26.6
306.7	25.5
306.9	23.9
306.9	22.8
307.2	23.9
307.3	25
307.4	25.5
307.5	26.6
307.6	27.7
307.9	29.8
308	29.8
308.1	26.1
308.4	23.4
308.5	21.2
308.6	20.7
308.8	21.8
308.8	22.3
309	23.9
309.1	24.4
309.2	24.4
309.5	22.8
309.6	21.8
309.7	22.3
309.8	21.8
310	23.9
310.2	25
310.2	24.4
310.4	23.4
310.7	20.1
310.9	19.6
310.9	19.6
310.9	20.7
310.9	21.8
311	23.4
311.1	23.9
311.3	27.1
311.3	27.1
311.4	26.6
311.5	26.6
311.6	25.5
311.6	21.8
311.7	19.6
311.9	19.6
311.9	20.7
311.9	21.2
312.2	28.8
312.2	28.8
312.2	29.3
312.3	28.8
312.4	27.1
312.4	27.1
312.4	25
312.5	24.4
312.6	24.4
312.7	26.1
312.8	28.2
312.9	30.4
313	30.9
313	29.8
313.1	29.8
313.2	27.7
313.2	25.5
313.3	23.9
313.3	21.8
313.3	20.1
313.3	20.1
313.4	20.1
313.6	21.8
313.6	22.8
313.7	23.9
313.8	25.5
313.9	28.8
313.9	30.9
314	30.9
314.2	29.3
314.2	27.1
314.3	25
314.3	23.9
314.5	22.3
314.6	22.8
314.6	22.8
314.6	25
314.9	26.6
315.1	27.7
315.1	27.7
315.2	27.7
315.5	27.7
315.7	26.1
315.7	25.5
315.8	25
315.9	23.9
315.9	22.8
316	22.8
316	22.8
316.2	21.2
316.4	20.7
316.5	20.7
316.5	20.7
316.6	20.7
316.6	20.7
316.9	22.3
317.1	23.9
317.2	25.5
317.4	27.7
317.5	28.8
317.5	29.3
317.7	30.4
317.8	31.4
317.8	32
318	32
318.2	32
318.4	32
318.5	32
318.7	32
318.8	32
319	31.4
319.1	31.4
319.4	31.4
319.4	32
319.5	32.5
319.7	34.1
319.9	36.3
319.9	36.3
320	36.8
320	37.4
320.1	37.9
320.3	37.9
320.4	37.9
320.5	37.4
320.7	36.8
320.7	35.8
320.8	35.8
320.9	36.8
321	38.4
321.1	39
321.2	39
321.3	39
321.4	38.4
321.4	37.4
321.6	38.4
321.7	38.4
321.7	39
321.8	37.4
321.8	36.8
321.8	35.8
321.8	35.2
321.8	34.1
321.9	33.6
322.1	35.2
322.2	37.4
322.4	39.5
322.5	40.6
322.7	40.1
322.7	38.4
322.7	36.3
322.7	35.8
322.8	35.8
322.8	37.4
322.9	39
323	40.1
323	40.6
323.1	41.7
323.2	41.7
323.3	41.1
323.3	39.5
323.4	37.4
323.4	35.8
323.4	33.6
323.4	34.7
323.5	36.3
323.6	38.4
323.7	40.6
323.8	41.1
323.9	41.1
323.9	41.7
324.1	42.2
324.2	42.2
324.4	41.7
324.5	40.6
324.6	39.5
324.8	39.5
325	39
325.1	38.4
325.1	37.4
325.3	35.8
325.2	38.4
325.2	36.8
325.3	35.2
325.5	32.5
325.7	30.9
325.8	29.3
325.9	28.8
326	28.8
326	28.8
326	29.3
326.1	29.8
326.1	30.4
326.2	30.4
326.3	28.8
326.3	28.8
326.3	28.8
326.4	29.3
326.5	31.4
326.6	33.1
326.7	33.1
326.7	34.1
326.8	34.1
326.8	34.1
326.8	33.1
326.9	32.5
326.9	30.9
327	30.4
327	29.3
327	29.3
327.2	29.3
327.3	30.4
327.4	32.5
327.5	34.1
327.5	34.7
327.5	35.2
327.6	36.3
327.7	36.3
327.9	34.7
328	33.6
328	33.1
328.1	31.4
328.2	29.8
328.3	28.8
328.3	28.8
328.4	26.6
328.5	26.1
328.6	25.5
328.7	25.5
328.8	26.1
328.9	28.2
329.1	29.8
329.2	29.8
329.2	29.8
329.3	29.3
329.3	28.8
329.5	27.7
329.7	26.6
329.8	26.6
330	28.2
330	29.8
330.1	31.4
330.2	32
330.2	33.6
330.3	35.2
330.4	36.3
330.5	35.8
330.5	33.1
330.6	29.8
330.7	28.2
330.9	29.8
330.9	30.9
330.9	30.9
330.9	31.4
331	32
331	32.5
331.1	32.5
331.1	31.4
331.1	31.4
331.3	29.3
331.4	27.1
331.4	25
331.5	23.4
331.7	22.8
331.9	22.3
331.9	22.3
332	22.8
332.1	23.4
332.2	24.4
332.4	25.5
332.6	25.5
332.6	26.1
332.7	26.1
332.8	27.1
333	27.1
333	27.7
333	27.7
333.1	28.2
333.4	28.2
333.4	28.2
333.6	28.2
333.8	27.1
333.8	27.1
334	27.1
334.1	27.1
334.3	26.1
334.3	26.1
334.4	26.1
334.5	24.4
334.6	23.9
334.7	23.9
334.8	22.8
335	21.8
335.2	20.1
335.2	20.7
335.3	21.8
335.4	23.9
335.4	26.1
335.6	27.1
335.6	26.6
335.6	24.4
335.7	24.4
335.8	24.4
335.9	26.6
336.2	27.1
336.3	27.1
336.3	25
336.3	22.3
336.3	22.3
336.4	22.3
336.5	22.3
336.6	23.9
336.8	25.5
336.8	26.1
336.8	27.1
336.9	28.8
336.9	29.3
337	27.1
337.2	26.1
337.3	27.7
337.4	29.3
337.6	30.4
337.7	30.4
337.9	28.2
338	26.1
338.2	23.9
338.3	23.9
338.3	22.3
338.4	21.8
338.5	23.4
338.7	25
338.8	25.5
338.9	23.9
339	22.3
339.1	20.7
339.1	19.1
339.1	18.5
339.4	15.3
339.5	13.7
339.6	12.6
339.7	13.7
339.9	14.8
339.9	16.9
339.9	19.1
340.1	22.8
340.1	23.4
340.3	28.2
340.3	30.9
340.3	36.8
340.3	39
340.4	43.3
340.5	45.4
340.7	56.7
340.7	57.3
340.7	57.3
340.8	58.9
340.9	60
341	62.7
341	63.7
341	64.8
341	65.4
341	67
341.1	68.1
341.1	68.6
341.1	70.2
341.2	72.9
341.3	75.1
341.3	77.2
341.5	78.8
341.3	83.1
341.4	86.9
341.4	88
341.5	89.1
341.6	90.7
341.8	95
341.8	97.1
341.8	97.7
341.9	98.2
341.9	99.3
342	99.8
342	100.9
342	102
342	104.1
342.1	104.7
342.1	106.3
342.1	108.4
342.2	111.1
342.3	112.2
342.3	113.3
342.3	113.3
342.3	114.4
342.3	114.4
342.3	115.4
342.3	116
342.4	116.5
342.4	117.6
342.4	116.5
342.5	115.4
342.6	113.3
342.7	109.5
342.8	108.4
342.8	106.3
342.9	104.1
342.9	102.5
342.9	100.4
342.9	98.2
342.9	96.6
342.9	95
343.1	90.7
343	89.1
343	88.5
343	87.4
343.1	86.4
343.1	85.3
343.1	85.3
343.2	84.7
343.3	84.7
343.3	84.7
343.3	83.7
343.3	82.6
343.3	81
343.4	79.4
343.5	76.7
343.5	76.1
343.6	77.2
343.7	81.5
343.7	83.1
343.8	84.7
343.9	85.3
344	85.3
344.1	86.9
344.1	87.4
344.3	91.2
344.4	93.4
344.6	96.1
344.6	96.6
344.8	97.7
344.8	97.7
344.9	97.1
344.9	95
345	91.7
345	91.2
345	87.4
345	84.7
345.1	82.6
345.1	80.4
345.1	76.1
345.1	73.4
345.2	71.8
345.2	70.2
345.3	68.1
345.4	65.9
345.4	65.4
345.4	62.1
345.5	61.6
345.5	59.4
345.5	56.7
345.5	55.1
345.6	53
345.6	52.4
345.7	52.4
345.7	52.4
345.8	54.1
345.8	55.1
345.8	57.3
345.8	58.4
345.9	58.9
346.1	60
346.2	61.6
346.2	63.7
346.2	64.3
346.3	65.4
346.3	65.9
346.4	66.4
346.4	67.5
346.4	68.1
346.6	66.4
346.6	64.8
346.7	64.3
346.7	62.7
346.7	61.1
346.7	59.4
346.7	57.3
346.8	56.7
346.9	54.1
347	52.4
347.1	51.9
347.2	52.4
347.2	54.6
347.2	54.6
347.2	56.2
347.2	56.2
347.2	57.8
347.4	60
347.4	61.6
347.5	64.3
347.5	65.9
347.6	67.5
347.6	69.1
347.6	70.2
347.8	72.9
347.8	72.9
347.8	73.4
347.8	75.1
347.8	75.1
347.8	75.6
347.8	76.1
348	76.1
348.1	75.1
348.2	72.4
348.3	69.7
348.3	65.9
348.6	63.2
348.6	63.7
348.7	64.3
348.7	63.7
348.9	59.4
348.9	53
348.9	51.4
349.1	46
349.3	40.6
349.5	35.8
349.5	35.2
349.5	32
349.6	27.7
349.6	26.6
349.6	22.3
349.6	22.3
349.7	20.7
349.8	18.5
349.9	18
350	18
350.1	17.4
350.1	17.4
350.2	18
350.4	19.6
350.5	21.2
350.5	21.8
350.5	21.8
350.6	21.8
350.9	23.4
350.9	23.4
350.9	21.8
350.9	21.8
351.1	19.1
351.2	18
351.2	17.4
351.3	17.4
351.4	17.4
351.5	18.5
351.6	20.7
351.7	20.7
351.8	20.7
351.9	22.3
351.9	25.5
351.9	28.8
352	33.1
352	34.7
352.1	42.8
352.2	47.1
352.4	54.1
352.4	54.1
352.4	55.1
352.4	56.7
352.4	57.8
352.4	60
352.4	61.6
352.4	62.1
352.4	62.1
352.5	62.1
352.8	63.2
352.8	65.4
352.8	65.9
352.9	68.1
352.9	69.1
353.1	71.3
353.2	73.4
353.2	74
353.2	74
353.2	74.5
353.2	74.5
353.3	75.1
353.4	75.1
353.5	74.5
353.6	72.9
353.8	74.5
354.1	78.3
354.1	78.3
354.1	80.4
354.1	81
354.1	83.1
354.3	93.9
354.3	96.6
354.3	100.4
354.4	105.2
354.4	105.2
354.4	106.8
354.4	109.5
354.5	113.3
354.6	118.7
354.6	119.7
354.6	121.4
354.6	123
354.6	124.1
354.7	125.1
354.7	125.1
354.8	122.4
354.8	119.2
354.9	118.1
355.1	113.3
355.1	109.5
355.2	106.8
355.2	106.3
355.3	103.6
355.3	103.6
355.4	100.9
355.4	99.3
355.4	98.2
355.5	101.4
355.6	103.6
355.6	102.5
355.6	102
355.6	99.8
355.8	97.1
355.9	95
355.9	93.4
355.9	90.1
355.9	89.6
355.9	85.8
355.9	84.2
355.8	78.8
355.8	76.7
355.8	74.5
355.9	72.4
356	71.3
356	67.5
356.1	65.4
356.1	63.7
356.1	63.7
356.2	59.4
356.2	57.8
356.2	56.7
356.2	53.5
356.3	51.9
356.4	48.7
356.4	47.6
356.6	47.6
356.6	47.1
356.6	46
356.6	46
356.6	44.9
356.6	43.8
356.7	41.7
356.7	41.7
356.7	41.7
356.9	41.7
356.9	42.8
357.1	44.4
357.1	44.4
357.1	45.4
357.2	45.4
357.2	43.3
357.2	42.8
357.3	41.7
357.4	41.1
357.4	41.1
357.4	41.1
357.7	41.1
357.7	42.2
357.8	42.8
357.8	44.4
357.9	45.4
357.9	45.4
357.8	47.1
357.9	49.2
357.9	49.7
357.9	51.4
357.9	51.4
357.9	51.9
357.9	51.9
358.1	51.9
358.3	51.9
358.4	49.7
358.6	48.7
358.6	49.2
358.8	50.8
358.8	51.9
358.9	54.1
359	55.1
359.1	55.7
359.1	55.7
359.3	55.7
359.4	51.9
359.5	47.6
359.6	45.4
359.6	42.8
359.7	41.1
359.7	39
359.9	37.4
360	36.8
360.1	37.9
360.1	38.4
360.1	41.1
360.1	42.2
360.2	42.8
360.4	43.3
360.7	43.8
360.8	44.4
360.9	44.9
361	45.4
361.1	46.5
361.2	47.6
361.2	50.3
361.2	51.9
361.4	53.5
361.6	55.1
361.7	56.7
361.7	57.3
361.7	57.8
361.8	58.4
361.9	58.9
362	57.3
362.1	55.1
362.3	51.9
362.4	49.7
362.5	47.1
362.6	45.4
362.7	44.4
362.7	42.8
362.8	41.1
362.8	38.4
363	36.8
363	34.7
363.2	33.1
363.3	32.5
363.4	34.1
363.4	34.7
363.5	35.8
363.6	36.3
363.9	37.4
363.9	37.9
363.9	37.9
364.1	39
364.2	39.5
364.4	39.5
364.5	39.5
364.6	39.5
364.9	39.5
365	41.7
365.1	43.3
365.2	43.3
365.2	42.8
365.3	40.6
365.4	39
365.7	38.4
365.7	40.6
365.7	42.2
365.7	43.3
365.8	45.4
365.9	46
365.9	47.1
365.9	48.1
366	48.7
366.1	48.1
366.1	44.4
366.2	44.4
366.3	44.4
366.4	46
366.4	46
366.6	46
366.7	44.4
366.8	42.2
366.8	42.2
366.9	41.7
367.4	42.8
367.4	44.4
367.6	47.1
367.7	47.6
367.7	48.1
367.7	49.7
367.7	50.8
367.8	51.4
367.9	51.4
367.9	49.7
367.9	47.1
367.9	46
367.9	45.4
368	44.9
368.1	42.2
368.2	41.7
368.3	44.4
368.4	46
368.4	46
368.5	47.6
368.8	47.1
368.8	47.1
369	46.5
369	45.4
369.1	40.1
369.2	41.7
369.3	41.7
369.5	43.8
369.5	43.8
369.6	43.8
369.7	42.8
369.7	42.8
369.7	41.7
369.7	41.1
369.8	43.3
369.8	43.8
369.9	44.4
370.1	44.4
370.1	44.4
370.2	43.8
370.2	43.8
370.3	42.2
370.4	39.5
370.6	39
370.7	39
370.7	39
370.8	39
370.9	39
371.1	39
371.1	39
371.2	39.5
371.4	41.7
371.5	44.4
371.7	45.4
371.7	47.6
371.7	47.6
371.8	47.6
371.8	48.1
372	47.6
372.1	45.4
372.2	43.8
372.2	42.8
372.3	41.7
372.4	41.1
372.5	41.1
372.6	41.7
372.6	43.3
372.7	43.8
372.8	44.4
373	44.4
373.1	44.4
373.1	44.4
373.3	45.4
373.4	47.1
373.6	48.1
373.7	48.7
373.8	50.3
373.9	50.8
373.9	51.4
373.9	52.4
373.9	53.5
373.9	54.1
374	53
374	51.9
374.1	51.9
374.1	51.9
374.2	52.4
374.4	53.5
374.6	55.7
374.6	56.7
374.6	56.7
374.7	56.7
374.8	56.7
374.8	55.7
374.8	52.4
374.8	53
374.8	53.5
374.9	54.1
375	55.1
375	55.7
375.1	56.2
375.2	55.7
375.2	54.6
375.3	53.5
375.3	53
375.4	51.4
375.5	51.4
375.6	51.4
375.5	51.4
375.4	53
375.3	53
375.6	50.8
375.6	50.8
375.8	49.7
375.9	48.1
376	48.1
376.1	49.7
376.2	52.4
376.2	53.5
376.3	54.6
376.4	55.7
376.5	56.2
376.5	56.2
376.6	55.1
376.6	55.1
376.7	55.1
376.8	55.1
376.8	57.8
376.8	57.8
376.8	59.4
376.8	60.5
376.8	61.1
376.9	61.1
377	58.4
377.1	56.2
377.1	55.7
377.2	55.7
377.3	56.7
377.4	58.4
377.4	58.4
377.4	58.4
377.4	58.4
377.4	58.9
377.5	58.4
377.6	57.8
377.6	56.7
377.7	56.7
377.7	56.2
377.8	55.1
378	55.1
378	55.7
378.1	56.7
378.1	57.3
378.1	57.3
378.1	60
378.2	61.6
378.2	62.1
378.2	64.8
378.4	66.4
378.5	67
378.5	65.9
378.6	64.8
378.6	62.7
378.6	60
378.7	58.9
378.7	58.9
378.8	57.3
378.9	57.8
378.9	58.9
379	58.4
379.1	56.2
379.2	54.1
379.3	53.5
379.3	52.4
379.3	51.9
379.6	52.4
379.6	54.1
379.8	56.7
379.9	57.8
379.9	58.4
380	60
380.2	63.2
380.3	64.3
380.4	63.7
380.4	60.5
380.5	58.4
380.7	56.7
380.9	56.2
381	58.9
381	61.6
381.1	61.6
381.3	62.7
381.4	64.3
381.4	65.9
381.5	68.1
381.6	68.6
381.7	69.1
381.7	68.6
381.8	66.4
381.9	64.3
381.9	64.3
381.9	63.2
381.9	63.2
382	63.2
382.1	63.7
382.1	63.7
382.1	64.3
382.2	64.8
382.4	65.9
382.4	65.9
382.5	65.4
382.5	62.1
382.5	60.5
382.7	58.9
382.8	57.8
382.9	56.7
383	57.8
383.1	59.4
383.1	62.1
383.2	65.4
383.2	66.4
383.3	67
383.3	67.5
383.3	69.7
383.5	72.4
383.6	74
383.6	74.5
383.6	75.6
383.6	76.7
383.6	78.3
383.6	78.8
383.6	79.4
383.6	79.9
383.7	81
383.8	82.1
383.8	82.1
383.9	77.7
383.9	77.2
384	79.4
384.2	82.1
384.3	83.1
384.3	82.1
384.4	78.3
384.5	77.2
384.7	75.1
384.7	71.8
384.7	70.2
384.7	69.1
384.9	69.7
385.2	71.8
385.3	74.5
385.3	75.6
385.2	77.2
385.4	78.8
385.5	77.2
385.5	74
385.5	73.4
385.6	68.1
385.8	66.4
385.8	63.7
386.1	58.9
386	57.3
386	56.2
386.1	53.5
386.3	51.9
386.3	51.9
386.3	50.8
386.3	49.2
386.4	47.1
386.5	46
386.5	44.9
386.5	42.8
386.5	42.2
386.6	40.1
386.6	39
386.7	37.9
386.8	35.8
386.8	34.7
386.8	33.6
386.9	32.5
386.9	32.5
386.9	32.5
387	35.2
387.1	36.8
387.1	37.4
387.1	36.8
387.2	35.2
387.3	34.7
387.3	33.1
387.5	31.4
387.5	34.1
387.5	34.7
387.5	36.3
387.7	35.2
387.9	34.1
388	32.5
388	32.5
388.1	31.4
388.2	30.9
388.2	29.8
388.3	29.8
388.4	30.9
388.4	32
388.6	33.1
388.6	33.6
388.6	33.6
388.6	34.1
388.6	34.1
388.7	32
388.8	31.4
388.9	31.4
389	31.4
389.1	31.4
389.4	30.9
389.4	30.9
389.4	31.4
389.5	32.5
389.5	33.1
389.6	33.6
389.6	33.6
389.7	34.1
389.8	34.7
389.8	35.2
390	35.8
390.1	36.3
390.1	36.3
390.1	36.3
390.1	35.8
390.2	34.1
390.3	32
390.4	30.9
390.5	29.3
390.6	29.3
390.8	28.8
390.9	29.3
390.9	29.8
390.9	31.4
391	33.1
391.1	35.8
391.2	36.3
391.2	37.9
391.3	39
391.3	40.1
391.4	40.6
391.4	40.6
391.5	40.6
391.7	40.1
391.8	38.4
391.8	38.4
391.8	38.4
392	38.4
392.2	38.4
392.2	38.4
392.3	39
392.3	39
392.4	42.2
392.5	46.5
392.5	48.1
392.5	50.8
392.5	53
392.5	53
392.8	55.7
392.9	56.7
393.4	57.3
393.6	57.3
393.7	55.7
393.7	53
393.7	53
393.7	50.8
393.7	50.3
393.9	50.3
394	53.5
394.1	57.3
394.2	57.8
394.2	61.6
394.3	63.2
394.6	67
394.6	68.1
394.7	68.1
394.7	64.8
394.7	63.7
394.8	62.1
395	62.1
395.1	62.7
395.1	64.3
395.1	65.9
395.1	67.5
395.1	68.6
395.1	70.2
395.2	74
395.3	75.1
395.3	76.1
395.3	76.7
395.3	76.7
395.3	77.7
395.5	78.8
395.6	79.4
395.7	79.4
395.7	79.4
395.8	78.8
395.9	76.7
396.1	75.1
396.2	76.7
396.2	78.8
396.2	78.8
396.3	81
396.4	82.6
396.5	84.2
396.6	86.4
396.8	89.1
396.9	90.7
396.9	92.8
396.9	93.4
397	93.9
397	94.4
397.1	95.5
397.1	96.1
397.2	97.1
397.2	97.7
397.3	97.7
397.5	97.7
397.6	96.6
397.7	95
397.8	93.4
397.8	90.7
398	90.7
398	91.2
398.1	93.9
398.2	95.5
398.3	96.1
398.4	96.1
398.4	97.1
398.4	95.5
398.4	92.8
398.4	90.1
398.5	86.9
398.6	84.7
398.6	82.1
398.6	79.4
398.7	79.4
398.8	79.4
398.9	82.1
398.9	84.7
399.1	89.1
399.1	91.2
399.1	98.7
399.1	112.7
399.1	113.3
399.1	117.1
399.1	121.4
399.1	126.7
399.1	126.7
399.1	128.9
399.2	133.7
399.2	136.4
399.2	139.1
399.3	140.2
399.3	144
399.3	145.6
399.3	147.7
399.3	149.4
399.3	152.1
399.4	153.1
399.5	153.7
399.7	153.7
399.8	153.1
399.9	153.1
400	151.5
399.9	144
399.7	139.1
399.6	131.6
400	121.4
400	115.4
399.8	109
399.8	103.1
399.9	100.9
399.9	99.3
400	79.9
400	79.4
400.1	74
400.1	74
400	67.5
400	65.4
400	51.4
400	48.7
400	44.9
400	41.7
400	33.1
400	30.9
400.1	27.1
400.2	25
400.3	21.8
400.4	20.1
400.5	18
400	27.1
400.2	27.1
400.4	25
400.5	22.3
400.6	19.1
401.1	20.7
401.2	21.2
401.3	21.2
401.5	20.7
401.6	20.7
401.7	20.1
401.8	19.1
402	18.5
402	18.5
402	19.1
402.1	20.1
402.1	21.2
402.3	22.3
402.3	22.3
402.4	23.4
402.4	23.9
402.4	23.9
402.5	23.9
402.6	22.8
402.6	22.8
402.7	20.7
402.9	18.5
403.4	21.2
403.4	21.8
403.5	23.4
403.6	23.9
403.6	23.9
403.6	26.1
403.6	28.8
403.7	46
403.7	49.2
403.7	60
403.8	67.5
403.8	71.8
403.6	78.3
