Depth	Gamma
47.3	84.2
47.4	83
47.5	82.4
47.6	82.4
47.7	83
47.8	84.2
47.8	84.2
47.9	84.2
48.1	81.2
48.2	79.3
48.4	78.1
48.6	78.1
48.6	76.9
48.8	76.9
49	79.9
49.1	82.4
49.2	85.4
325.6	84.2
325.6	85.4
325.7	87.8
325.7	89
325.7	90.8
325.7	92
325.8	92
325.9	92
326	90.8
326	90.2
326.1	89
326.2	89
326.3	89
326.5	90.8
326.5	91.4
326.6	92
326.7	93.2
326.8	95
326.8	96.2
326.8	97.4
326.9	97.4
327	96.8
327	95
327.1	91.4
327.3	89
327.3	87.2
327.4	86
327.4	84.8
327.5	84.2
327.6	86.6
327.7	89
327.8	92
327.8	92.6
327.8	93.8
327.8	94.4
327.8	95
327.9	96.2
327.9	97.4
328	96.8
328.1	94.4
328.2	92
328.2	89
328.2	88.4
328.2	87.8
328.3	86
328.3	85.4
328.5	84.8
328.6	84.8
328.7	86.6
328.8	90.8
328.8	92.6
328.8	96.2
328.9	99.2
329	100.4
329.1	104.7
329.1	105.3
329.2	104.1
329.3	101.6
329.3	99.8
329.4	96.8
329.5	93.2
329.5	93.2
329.6	91.4
329.6	90.2
329.7	87.8
329.9	84.8
329.9	82.4
330.1	79.3
330.1	78.1
330.1	82.4
330.1	83
330.2	86.6
330.4	92
330.4	93.8
330.4	95
330.4	95
330.4	99.2
330.5	101
330.6	105.9
330.7	108.3
330.7	111.9
330.7	112.5
330.8	112.5
330.9	108.9
331	107.1
331.1	104.7
331.2	102.2
331.2	100.4
331.3	99.8
331.4	98.6
331.5	96.8
331.5	96.2
331.5	93.8
331.5	93.2
331.6	92
331.7	92
331.7	92
331.8	90.2
331.9	87.8
332.1	81.8
332.2	79.9
332.3	83
332.3	84.2
332.3	84.2
332.4	84.8
332.7	85.4
332.7	84.8
332.9	84.8
333	85.4
333.1	87.8
333.2	89.6
333.2	89.6
333.3	91.4
333.3	93.2
333.4	93.8
333.5	92
333.6	92
333.7	93.2
333.8	94.4
333.9	94.4
334.1	93.2
334.3	90.8
334.4	89.6
334.5	89
334.7	93.2
334.7	94.4
334.7	95
334.7	96.8
334.7	98
334.7	99.2
334.8	99.2
334.9	99.2
335	93.8
335.1	90.2
335.2	87.2
335.2	84.8
335.2	81.2
335.2	80.5
335.2	79.3
335.2	76.3
335.2	76.3
335.3	73.3
335.3	69.7
335.3	66.1
335.4	68.5
335.4	70.3
335.4	72.7
335.4	73.3
335.5	74.5
335.6	75.1
335.7	75.7
335.9	76.9
335.9	78.7
335.9	79.3
336.1	82.4
336.3	85.4
336.4	88.4
336.6	90.8
336.6	94.4
336.7	96.8
336.8	99.2
336.8	100.4
336.8	101
336.9	102.8
336.9	103.4
336.9	104.1
336.9	107.7
337	107.1
337	104.1
337.1	100.4
337.2	98.6
337.3	98.6
337.3	98.6
337.4	101.6
337.4	101.6
337.5	101.6
337.6	98.6
337.7	98
337.7	98.6
337.7	101
338	104.1
338	104.1
338	104.7
338	106.5
338.2	106.5
338.2	106.5
338.2	104.7
338.4	102.8
338.5	104.7
338.7	105.3
338.8	104.7
338.9	102.2
339	100.4
339.2	99.8
339.3	99.2
339.4	98.6
339.4	100.4
339.5	102.8
339.5	103.4
339.7	105.3
339.8	105.9
339.9	105.3
340	103.4
340	106.5
340.1	110.1
340.2	112.5
340.2	113.7
340.3	114.9
340.3	115.5
340.5	116.1
340.6	115.5
340.7	116.7
340.8	120.9
340.8	120.9
340.9	123.3
341	124.5
341	127
341.1	128.8
341.2	128.2
341.3	125.1
341.3	122.7
341.3	121.5
341.4	119.7
341.4	118.5
341.5	118.5
341.6	118.5
341.7	119.1
341.8	120.9
341.9	123.3
342	125.7
342	125.7
342.2	123.3
342.3	122.1
342.3	121.5
342.3	120.3
342.3	119.7
342.4	117.9
342.5	116.7
342.6	114.3
342.7	112.5
342.8	112.5
342.9	113.1
342.9	116.7
342.9	119.7
343.2	123.3
343.3	124.5
343.5	122.1
343.7	122.1
343.9	122.1
344	120.3
344.1	118.5
344.1	117.9
344.1	116.7
344.2	115.5
344.3	114.9
344.4	114.9
344.4	117.3
344.5	118.5
344.6	118.5
344.7	118.5
344.9	120.3
345	119.1
345.2	116.7
345.3	114.3
345.4	112.5
345.5	111.3
345.5	110.7
345.6	110.7
345.8	110.7
345.8	112.5
345.9	113.7
346	113.7
346.2	113.1
346.2	114.9
346.3	116.1
346.3	116.7
346.5	116.1
346.6	114.9
346.7	115.5
346.8	116.1
346.8	118.5
347	120.3
347.1	121.5
347.2	121.5
347.4	119.1
347.4	117.3
347.5	114.9
347.6	113.7
347.6	111.9
347.6	108.3
347.7	106.5
347.7	107.1
347.8	108.3
347.9	110.1
347.9	110.7
347.9	112.5
348.2	113.7
348.4	113.7
348.4	112.5
348.2	113.1
348.1	113.1
348.2	112.5
348.3	112.5
348.5	113.7
348.6	115.5
348.7	116.1
348.7	116.1
348.8	114.9
348.9	113.7
349	112.5
349	111.9
349.1	111.9
349.1	112.5
349.2	113.1
349.3	114.9
349.4	116.7
349.5	118.5
349.6	118.5
349.9	117.3
349.9	116.7
349.9	116.1
350	114.3
350	113.1
350.1	112.5
350.2	111.9
350.3	111.3
350.3	112.5
350.4	114.9
350.5	119.1
350.7	121.5
350.7	123.9
350.9	122.7
350.9	119.7
350.9	116.1
350.9	116.1
351.1	111.9
351.2	110.1
351.3	110.1
351.4	112.5
351.4	114.9
351.5	117.3
351.6	118.5
351.7	118.5
351.9	117.9
352	117.9
352	117.9
352.1	117.3
352.2	117.3
352.2	119.1
352.3	120.3
352.3	122.1
352.3	122.7
352.4	122.7
352.5	122.7
352.5	120.9
352.6	118.5
352.7	116.1
352.8	114.9
352.9	113.7
353	114.3
353.2	116.1
353.3	117.9
353.4	119.7
353.5	120.9
353.6	123.3
353.6	125.1
353.8	128.2
353.9	129.4
354	131.8
354.1	131.2
354.1	129.4
354.2	129.4
354.2	131.2
354.3	131.8
354.3	134.2
354.3	136
354.3	136.6
354.5	137.2
354.5	137.2
354.5	137.8
354.7	136
354.8	133.6
355	132.4
355.1	129.4
355.2	126.4
355.2	123.9
355.3	121.5
355.5	120.3
355.6	120.9
355.7	124.5
355.7	125.1
355.7	126.4
355.8	128.8
355.8	129.4
355.9	130.6
356	130.6
356.1	127.6
356.2	123.9
356.3	122.1
356.4	120.9
356.6	123.9
356.6	126.4
356.7	128.2
356.8	125.1
356.8	122.7
356.9	120.9
357	120.9
357	121.5
357	123.9
357.1	125.7
357.1	126.4
357.2	127.6
357.4	128.8
357.4	129.4
357.6	128.2
357.6	128.2
357.6	126.4
357.6	125.1
357.8	125.1
357.8	125.1
358	123.9
358.1	122.1
358.1	122.1
358.2	120.9
358.3	119.7
358.4	119.1
358.6	118.5
358.7	117.9
358.9	118.5
359	119.7
359.2	120.9
359.3	120.9
359.4	119.1
359.5	118.5
359.5	116.7
359.7	114.9
359.7	114.9
359.9	117.9
359.9	121.5
360	124.5
360.1	126.4
360.2	127
360.4	123.3
360.5	122.1
360.6	122.7
360.7	125.1
360.8	127.6
361	128.8
361.1	128.8
361.2	127.6
361.2	126.4
361.3	123.9
361.4	123.3
361.4	123.3
361.6	122.7
361.6	121.5
361.7	120.9
361.7	119.1
361.9	116.7
361.9	116.1
361.9	114.9
362.1	114.9
362.1	116.7
362.2	119.1
362.3	119.7
362.3	119.7
362.4	119.1
362.5	118.5
362.6	116.1
362.7	114.9
362.8	117.3
362.9	120.9
363.1	122.1
363.3	125.1
363.4	127
363.5	128.8
363.5	128.2
363.6	124.5
363.7	121.5
363.7	121.5
363.8	120.9
363.9	120.3
364.1	120.3
364.2	119.7
364.4	119.1
364.7	117.9
364.7	117.9
364.8	119.1
364.9	122.7
364.9	123.3
364.9	126.4
364.9	126.4
365	128.2
365.1	131.8
365.2	133
365.2	133
365.3	128.8
365.3	128.8
365.6	125.7
365.6	123.3
365.7	120.3
365.8	119.1
365.8	116.1
365.9	113.7
366	112.5
366.1	112.5
366.2	113.1
366.4	116.1
366.4	120.3
366.4	124.5
366.4	127
366.5	129.4
366.5	131.2
366.6	132.4
366.7	131.2
366.8	130.6
366.9	128.8
366.9	127.6
366.9	126.4
367.1	124.5
367.1	123.9
367.1	122.7
367.2	120.9
367.4	118.5
367.5	116.7
367.6	114.9
367.8	114.9
367.9	116.7
367.9	121.5
367.9	121.5
367.9	123.9
368	125.7
368.1	127
368.2	127.6
368.4	128.2
368.6	127
368.6	122.1
368.6	119.1
368.7	117.9
368.9	114.3
369.1	113.1
369.3	113.7
369.3	115.5
369.4	117.9
369.5	120.9
369.6	121.5
369.7	123.3
369.8	126.4
370	127.6
370	127
370	124.5
370.2	125.1
370.3	127
370.4	128.2
370.5	127
370.5	124.5
370.5	123.9
370.6	125.1
370.8	128.2
370.8	128.2
370.9	128.2
370.9	125.1
370.9	124.5
370.9	123.9
371	122.1
371.2	121.5
371.3	119.7
371.4	119.7
371.5	119.7
371.6	120.9
371.6	123.9
371.6	124.5
371.8	127
372	128.8
372.1	130
372.1	131.2
372.2	131.2
372.2	131.8
372.3	130
372.3	129.4
372.3	127.6
372.3	127
372.4	125.7
372.5	123.3
372.4	123.9
372.5	123.9
372.6	123.3
372.6	122.1
372.6	120.3
372.7	119.7
372.7	119.1
372.7	119.1
372.8	117.3
372.8	116.7
373	116.7
373.1	117.9
373.2	119.1
373.2	119.1
373.2	116.7
373.3	115.5
373.5	115.5
373.7	116.1
373.7	116.1
373.8	118.5
373.9	120.3
373.9	120.9
373.9	123.3
374	126.4
374.1	127
374.1	125.1
374.2	123.9
374.3	125.7
374.5	126.4
374.5	126.4
374.5	126.4
374.6	124.5
374.6	122.7
374.7	122.1
374.8	120.3
374.8	120.3
374.9	122.1
374.9	124.5
375.1	125.1
375.2	124.5
375.3	123.9
375.4	123.3
375.5	123.3
375.5	122.1
375.5	120.9
375.7	120.3
375.7	120.3
375.9	121.5
376	122.1
376.1	121.5
376.1	121.5
376.2	119.7
376.5	120.9
376.5	121.5
376.5	122.1
376.6	126.4
376.6	128.8
376.7	131.8
376.7	132.4
376.7	134.8
376.7	135.4
376.7	137.8
376.8	138.4
377	138.4
377.1	138.4
377.2	135.4
377.3	133
377.4	131.2
377.4	131.2
377.4	128.2
377.6	124.5
377.7	123.9
377.8	125.1
377.9	125.7
377.9	123.9
378	122.7
378.1	123.3
378.2	125.7
378.3	128.2
378.4	130
378.5	131.8
378.6	131.8
378.7	128.8
378.8	125.1
378.9	122.1
378.9	120.3
378.9	116.7
378.9	116.1
378.9	110.7
379	105.9
379	101.6
379	98
379	95.6
379	95
379	92.6
379.1	90.8
379.1	88.4
379.1	84.8
379.1	84.2
379.2	80.5
379.2	78.7
379.3	81.2
379.4	84.8
379.4	87.2
379.4	88.4
379.4	88.4
379.4	90.2
379.5	93.2
379.7	97.4
379.7	98.6
379.9	96.8
379.9	95.6
379.9	92
380	89.6
380	89
380	86.6
380	83
380	83
380.2	78.1
380.3	78.1
380.4	79.3
380.5	81.2
380.6	79.9
380.8	78.1
380.8	75.7
380.9	73.3
381	72.7
381.1	74.5
381.1	78.1
381.2	79.3
381.3	81.8
381.4	83.6
381.4	86
381.6	86
381.7	81.8
381.7	79.9
381.7	79.3
381.9	83
381.9	84.8
382	88.4
382.1	91.4
382.1	95
382.1	96.8
382.2	96.2
382.4	93.2
382.4	89.6
382.4	89
382.5	88.4
382.5	87.8
382.7	87.8
382.8	89
383	89.6
383.2	83
383.1	85.4
383.1	84.8
383.2	80.5
383.3	77.5
383.3	76.3
383.4	72.7
383.5	66.7
383.5	63.1
383.5	60.7
383.5	59.5
383.4	56.4
383.4	54
383.4	51.6
383.4	49.2
383.5	45.6
383.5	45.6
383.6	43.8
383.7	40.8
383.8	39
384	36.6
384.1	36
384.3	34.7
384.3	34.7
384.5	34.7
384.8	36.6
384.8	37.8
384.8	40.2
384.8	40.8
384.9	40.8
385	42
385	42
385.2	40.2
385.2	39.6
385.3	38.4
385.3	36
385.3	34.7
385.3	29.3
385.3	28.1
385.4	26.3
385.5	25.1
385.6	25.7
385.6	27.5
385.6	27.5
385.6	28.1
385.8	28.7
385.8	28.7
385.8	29.3
385.9	30.5
386	30.5
386.1	30.5
386.3	30.5
386.3	30.5
386.4	30.5
386.5	30.5
386.7	31.1
386.7	28.7
386.7	26.9
386.8	26.3
386.8	25.7
387	24.5
387	24.5
387	26.9
387.1	28.1
387.2	27.5
387.3	26.9
387.4	26.3
387.5	25.7
387.7	25.1
387.8	24.5
387.9	25.7
387.9	28.7
388	30.5
388.1	32.3
388.2	33.5
388.2	34.1
388.2	36
388.3	37.2
388.3	38.4
388.4	39.6
388.4	40.2
388.5	41.4
388.6	42
388.6	42.6
388.7	42
388.9	40.2
388.9	39.6
389	39
389	39
389.1	40.2
389.2	43.2
389.2	45.6
389.2	48.6
389.2	49.2
389.3	50.4
389.3	52.8
389.4	54
389.5	52.8
389.6	48
389.7	45.6
389.7	42
389.7	41.4
390	39
390	37.2
390.1	36.6
390.2	36
390.3	36
390.3	36
390.4	37.2
390.5	37.2
390.7	36
390.7	32.9
390.8	34.1
390.9	37.8
390.9	37.8
391.1	35.3
391.4	36
391.4	38.4
391.4	40.8
391.5	42.6
391.6	44.4
391.7	44.4
391.9	42.6
391.9	40.8
392	40.2
392	39
392.1	38.4
392.1	36.6
392.2	36
392.3	36.6
392.4	39
392.5	37.2
392.6	35.3
392.8	33.5
392.8	32.9
393	30.5
393	29.3
393.1	27.5
393.1	28.7
393.2	27.5
393.3	26.3
393.3	25.7
393.6	27.5
393.7	28.1
393.8	28.7
394	28.7
394	28.7
394.2	29.9
394.3	31.7
394.3	31.7
394.4	35.3
394.4	37.8
394.5	40.2
394.5	40.8
394.6	42.6
394.7	45
394.9	47.4
395	48.6
395	49.8
395	49.8
395.2	51
395.3	51.6
395.4	49.8
395.5	47.4
395.6	45
395.7	46.2
395.7	48.6
395.8	50.4
395.9	50.4
396	48
396.1	45
396.3	42.6
396.4	40.8
396.6	39
396.6	37.8
396.7	36.6
396.8	35.3
396.9	36.6
397	37.8
397	39
397.1	39.6
397.3	39.6
397.5	39.6
397.6	40.2
397.7	39.6
397.9	36.6
397.9	34.7
398	34.1
398	31.7
398	30.5
398	29.3
398	27.5
398.2	25.7
398.3	25.7
398.4	24.5
398.5	23.9
398.6	23.3
398.7	23.3
398.7	23.9
398.8	26.3
398.9	28.7
399	31.1
399.1	34.7
399.2	35.3
399.3	37.2
399.3	38.4
399.4	40.8
399.4	42
399.5	43.8
399.6	45
399.6	48
399.6	49.8
399.6	51.6
399.6	52.8
399.6	54
399.6	57
399.6	57
399.6	59.5
399.7	60.7
399.8	61.9
399.9	63.1
400.1	63.7
400.2	63.1
400.3	60.7
400.3	57
400.3	54.6
400.3	52.2
400.3	49.2
400.4	48
400.4	47.4
400.4	46.2
400.4	45.6
400.5	43.8
400.5	42
400.5	42
400.5	40.2
400.6	36.6
400.8	36
400.8	35.3
400.9	36
400.9	37.8
401	39.6
401.1	40.8
401.1	42.6
401.2	42.6
401.2	43.2
401.2	42
401.4	40.8
401.4	40.2
401.5	38.4
401.5	37.8
401.5	36.6
401.6	34.1
401.7	32.9
401.7	30.5
401.8	26.3
401.8	25.7
401.8	24.5
401.9	22.7
401.9	20.9
402	20.9
402.1	23.9
402.2	28.1
402.2	28.7
402.3	31.7
402.3	32.3
402.3	34.1
402.4	37.8
402.5	39
402.5	39.6
402.5	41.4
402.6	41.4
402.8	42
402.8	45
402.9	46.2
403	48.6
403	49.2
403.1	49.2
403.2	47.4
403.3	43.2
403.3	40.2
403.4	37.8
403.5	35.3
403.5	32.3
403.6	31.7
403.6	31.1
403.8	27.5
403.8	25.7
403.9	24.5
404	23.3
404.1	22.7
404.3	22.1
404.5	22.7
404.5	23.9
404.6	25.7
404.7	28.7
404.9	29.9
404.9	31.1
405	32.3
405.2	35.3
405.2	37.2
405.2	38.4
405.4	40.8
405.4	42
405.6	44.4
405.6	45
405.7	46.2
405.8	46.2
405.9	44.4
406.1	41.4
406.1	39
406.2	37.8
406.2	37.2
406.2	36
406.3	36
406.4	37.8
406.5	35.3
406.7	32.9
406.8	32.9
406.9	31.7
406.9	28.7
407	28.1
407	26.9
407.1	26.9
407.1	26.3
407.2	25.7
407.3	25.1
407.3	24.5
407.3	23.9
407.5	23.9
407.5	26.3
407.7	28.7
407.8	28.7
407.9	29.3
408	28.7
408.1	26.9
408.1	25.7
408.3	25.1
408.4	25.1
408.8	26.9
408.9	27.5
408.9	29.9
409	30.5
409.1	31.1
409.2	32.9
409.2	34.1
409.2	36.6
409.2	36.6
409.4	34.7
409.5	32.9
409.6	31.1
409.6	29.3
409.7	28.1
409.8	26.9
409.9	27.5
410.1	29.3
410.1	31.1
410.2	33.5
410.2	34.1
410.3	35.3
410.4	36
410.5	35.3
410.5	33.5
410.6	32.3
410.6	31.1
410.6	29.3
410.6	28.1
410.6	26.3
410.7	25.7
410.9	23.3
410.9	22.1
410.9	20.3
410.9	18.5
411	17.3
411.1	15.5
411.1	15.5
411.2	16.1
411.3	19.1
411.3	20.3
411.3	21.5
411.4	22.7
411.4	22.7
411.5	24.5
411.5	25.7
411.6	28.7
411.6	29.9
411.7	31.7
411.7	34.1
411.8	37.8
411.8	39
411.8	39.6
411.8	42.6
411.8	43.2
411.8	45.6
411.9	46.8
411.9	48
411.9	50.4
411.9	50.4
411.9	52.2
411.9	54
412	56.4
412	58.9
412	59.5
412	60.7
412.1	62.5
412.1	60.1
412.2	61.3
412.2	63.7
412.2	64.3
412.2	64.3
412.3	65.5
412.4	66.1
412.4	66.1
412.4	67.3
412.4	69.7
412.5	71.5
412.5	72.7
412.5	73.9
412.5	76.9
412.6	78.1
412.7	78.7
412.7	81.2
412.7	81.8
412.8	83.6
412.8	84.8
412.9	86
413	87.2
413	87.2
413	83.6
413.1	80.5
413.2	80.5
413.3	77.5
413.3	76.3
413.4	75.7
413.5	75.1
413.5	77.5
413.6	78.1
413.7	76.3
413.8	75.1
413.9	75.7
414	77.5
414.1	79.9
414.3	84.8
414.3	85.4
414.4	87.8
414.4	90.8
414.4	91.4
414.5	92
414.6	91.4
414.6	90.2
414.6	88.4
414.8	90.2
414.9	91.4
415	91.4
415.1	91.4
415.1	87.8
415.2	89
415.3	90.8
415.5	90.8
415.6	87.8
415.7	86.6
415.7	84.8
415.8	81.8
415.8	78.7
415.8	77.5
415.8	75.7
416	74.5
416.1	75.7
416.1	79.3
416.3	84.2
416.3	86.6
416.4	87.8
416.4	90.8
416.5	92.6
416.5	92.6
416.5	93.2
416.5	93.8
416.6	94.4
416.7	94.4
416.8	92.6
416.8	92
416.9	92.6
417	92
417	90.2
417	88.4
417.1	88.4
417.2	88.4
417.3	87.8
417.3	86
417.4	85.4
417.4	83.6
417.4	83
417.4	81.2
417.5	79.9
417.5	79.3
417.6	78.7
417.7	79.3
417.8	83
417.8	86
418	89.6
418.1	92.6
418.2	93.8
418.3	93.2
418.3	90.2
418.3	86
418.4	83
418.4	79.3
418.4	78.1
418.6	75.7
418.6	74.5
418.6	72.1
418.6	69.7
418.6	67.3
418.6	66.7
418.7	64.3
418.7	63.1
418.7	60.7
418.7	58.9
419	58.3
419.1	56.4
419.1	54.6
419.3	52.8
419.4	50.4
419.4	49.2
419.6	49.2
419.7	52.2
419.7	52.8
419.7	54
419.9	55.8
419.9	55.8
420	57.6
420.1	62.5
420.1	63.7
420.2	65.5
420.4	69.7
420.4	70.3
420.4	71.5
420.5	74.5
420.6	75.7
420.6	76.3
420.7	73.3
420.7	71.5
420.9	68.5
421	64.9
421.1	63.1
421.2	60.7
421.2	57
421.5	46.2
421.5	43.8
421.5	41.4
421.5	37.2
421.5	34.7
421.6	32.3
421.7	28.7
421.7	25.7
421.7	25.1
421.8	20.3
421.8	19.1
422	16.7
422.1	14.3
422.1	13.7
422.3	11.8
422.4	10
422.5	10
422.6	10
422.8	10
422.9	10
423.1	12.4
423.3	16.7
423.6	23.9
423.6	25.1
423.7	28.1
423.7	31.7
423.7	32.3
423.7	36.6
423.8	40.8
423.8	41.4
423.9	47.4
424	51.6
424	57.6
424.1	62.5
424.2	66.1
424.2	68.5
424.2	72.7
424.4	76.9
424.5	79.3
424.6	81.8
424.6	83
424.6	85.4
424.7	86.6
424.9	90.2
425.1	94.4
425.2	97.4
425.4	99.2
425.5	94.4
425.5	92
425.5	89.6
425.7	88.4
425.8	88.4
425.8	89.6
425.8	90.8
425.9	92
426	92
426	92.6
426	93.2
426.1	93.2
426.1	92.6
426.2	90.2
426.2	86
426.2	84.8
426.3	81.8
426.3	78.7
426.4	76.9
426.4	73.9
426.4	70.9
426.4	65.5
426.4	61.9
426.5	58.3
426.5	51
426.6	49.2
426.6	46.2
426.7	43.2
426.9	40.2
426.9	39
427.1	37.2
427.3	36.6
427.4	37.8
427.5	39.6
427.7	40.8
427.9	39
428	39
428.1	40.8
428.4	42.6
428.4	44.4
428.6	45
428.6	44.4
428.7	40.8
428.7	38.4
428.8	36.6
428.9	36
429	36
429.2	37.2
429.3	39
429.5	40.8
429.6	42.6
429.7	45
429.8	45
429.9	42
429.9	41.4
430	39
430.2	37.2
430.2	36.6
430.3	35.3
430.4	33.5
430.4	32.3
430.5	34.7
430.5	35.3
430.5	37.8
430.6	40.2
430.6	40.8
430.7	42.6
430.9	43.2
430.9	43.2
431	42.6
431.1	40.8
431.1	40.2
431.3	39.6
431.4	41.4
431.5	43.2
431.7	44.4
431.8	44.4
431.8	46.8
431.8	49.2
431.8	49.2
431.9	49.8
432	48
432.1	45.6
432.4	46.2
432.7	47.4
432.6	47.4
432.7	45.6
432.8	44.4
432.9	44.4
433	44.4
433.2	44.4
433.2	42.6
433.3	40.2
433.3	40.2
433.4	38.4
433.5	37.2
433.6	37.2
433.7	36
433.8	34.1
433.8	33.5
433.9	32.3
434	31.1
434	31.1
434.1	31.1
434.2	31.7
434.2	32.3
434.3	32.9
434.3	33.5
434.5	34.1
434.7	36
434.7	38.4
434.7	39.6
434.8	42
434.8	42.6
434.9	42.6
435	42.6
435	40.8
435.2	40.2
435.2	40.2
435.3	41.4
435.3	42
435.3	42
435.4	40.2
435.4	39.6
435.5	38.4
435.7	37.2
435.8	37.2
435.8	37.2
435.9	36.6
435.9	36
436	35.3
436.3	36.6
436.4	36.6
436.5	36.6
436.5	38.4
436.6	40.8
436.8	43.2
436.8	44.4
436.8	47.4
436.8	49.8
436.9	50.4
436.9	51
437.1	51.6
437.1	51
437.2	48.6
437.2	46.8
437.4	44.4
437.4	43.2
437.4	42
437.4	41.4
437.5	40.2
437.6	39.6
437.6	39.6
437.7	42
437.8	42.6
437.8	43.2
438	42.6
438.1	42.6
438.2	42.6
438.4	42.6
438.5	42.6
438.7	43.2
438.7	43.2
438.9	43.2
439.2	43.2
439.3	43.2
439.4	43.8
439.4	45.6
439.4	48
439.4	48.6
439.6	50.4
439.8	52.8
439.8	54
439.8	54
439.9	54
440	52.2
440.2	51
440.2	51
440.2	50.4
440.3	48.6
440.4	48
440.6	48.6
440.7	49.8
440.8	49.8
441	49.2
441	49.2
441.1	47.4
441.5	46.2
441.6	45
441.5	43.8
441.5	43.8
441.7	45.6
441.7	48.6
441.9	49.2
441.9	48.6
441.9	47.4
442	46.2
442.1	46.2
442.1	46.2
442.3	46.8
442.4	48
442.5	48
442.6	46.8
442.7	45.6
442.8	44.4
442.9	43.8
443	43.8
443	43.2
443.1	42.6
443.2	42
443.3	42
443.4	44.4
443.4	45
443.5	46.8
443.5	46.8
443.6	47.4
443.7	49.2
443.7	49.2
443.7	51
443.9	53.4
443.9	54
444	54.6
444	55.2
444	55.8
444	55.8
444.1	55.2
444.2	54.6
444.3	55.2
444.5	57.6
444.6	59.5
444.7	60.1
445	60.1
445.2	59.5
445.4	58.9
445.4	58.9
445.4	58.3
445.5	57
445.6	55.8
445.6	57
445.6	57
445.7	56.4
445.8	55.8
445.9	55.2
446	55.2
446.1	54.6
446.2	54.6
446.3	54.6
446.5	55.8
446.6	56.4
446.8	57
446.9	55.8
447	54
447.2	52.2
447.3	55.2
447.3	56.4
447.4	58.3
447.4	59.5
447.7	59.5
448	58.9
448.1	60.1
448.3	62.5
448.5	64.3
448.5	66.1
448.6	67.9
448.8	67.9
448.9	65.5
448.9	65.5
448.9	63.7
449	61.9
449	61.9
449.1	60.7
449.1	60.7
449.2	58.9
449.3	58.9
449.4	60.1
449.5	61.3
449.5	62.5
449.6	64.3
449.7	66.1
449.9	66.7
450	66.7
450	64.3
450.1	63.1
450.1	61.3
450.3	60.7
450.5	60.7
450.5	58.3
450.7	56.4
450.7	54
450.8	53.4
451	53.4
451.1	54.6
451.2	56.4
451.4	58.3
451.6	60.1
451.7	60.7
451.7	61.3
451.7	63.1
451.7	63.7
451.8	64.3
451.9	63.1
452	61.3
452	59.5
452.1	57
452.1	56.4
452.2	54
452.3	51
452.3	51
452.4	52.8
452.5	54
452.6	56.4
452.7	58.9
452.8	60.7
452.9	61.9
453	62.5
453.2	61.3
453.2	57.6
453.2	56.4
453.3	55.2
453.5	54.6
453.6	52.8
453.8	52.2
454.1	52.2
454.3	51
454.4	50.4
454.6	52.8
454.6	53.4
454.8	55.8
454.9	58.3
454.9	58.9
454.9	62.5
454.9	66.1
454.9	68.5
455	72.1
455	73.3
455.1	73.3
455.2	72.7
455.3	71.5
455.4	73.3
455.5	74.5
455.7	72.1
455.7	70.9
455.7	69.7
455.8	68.5
455.9	66.7
456.1	64.3
456.1	63.1
456.2	61.9
456.3	60.7
456.3	60.7
456.4	60.1
456.6	60.1
456.6	63.1
456.6	65.5
456.7	67.9
456.8	69.7
456.8	71.5
456.8	72.1
456.9	73.9
457	74.5
457	74.5
457.1	74.5
457.3	69.1
457.3	68.5
457.3	65.5
457.4	61.9
457.5	58.9
457.5	57
457.6	53.4
457.8	48.6
457.8	46.8
457.9	42
458	40.2
458.2	38.4
458.3	36.6
458.4	33.5
458.4	32.9
458.4	31.1
458.6	26.9
458.7	31.1
458.8	30.5
459	28.1
459.1	27.5
459.2	26.9
459.3	29.9
459.3	30.5
459.6	33.5
459.7	36.6
459.9	39
460	39.6
460.1	37.8
460.1	32.9
460.1	31.1
460.2	29.9
460.2	28.1
460.4	26.9
460.4	26.9
460.5	25.7
460.6	25.1
460.8	25.1
460.9	25.1
461	25.1
461.1	25.1
461.2	25.1
461.3	24.5
461.4	23.3
461.5	22.7
461.6	22.1
461.8	23.3
461.9	23.3
462.1	23.3
462.2	23.3
462.3	23.3
462.4	22.7
462.4	22.7
462.6	23.3
462.7	23.3
462.8	22.1
462.8	20.3
462.8	20.3
462.9	20.3
463	19.7
463.2	20.9
463.2	22.1
463.2	25.7
463.4	28.7
463.5	28.7
463.5	31.1
463.5	31.7
463.6	32.9
463.8	32.9
463.9	32.3
463.9	29.9
463.9	29.9
464.1	29.9
464.5	29.9
464.6	31.7
464.8	34.1
464.8	36.6
464.9	39.6
464.9	40.8
465.1	43.8
465.3	46.2
465.3	47.4
465.5	49.2
465.5	51
465.6	51
465.7	49.2
465.7	45.6
465.7	45.6
465.9	46.2
465.9	45
466.1	44.4
466.1	44.4
466.3	45
466.4	46.8
466.5	50.4
466.6	52.8
466.8	57
466.9	57
466.9	59.5
467.1	63.1
467.2	63.1
467.2	63.1
467.4	68.5
467.5	71.5
467.5	73.3
467.3	74.5
467.6	79.9
467.6	81.2
467.6	81.8
467.7	81.8
467.7	81.8
467.7	80.5
467.8	78.7
467.9	77.5
467.9	75.1
467.9	75.1
468	75.1
468.1	75.7
468.2	75.7
468.2	76.9
468.2	75.1
468.3	73.9
468.3	72.1
468.4	70.3
468.6	69.7
468.7	72.1
468.8	76.9
468.8	77.5
468.9	81.8
468.9	82.4
468.9	84.8
468.9	90.2
468.9	91.4
468.9	92.6
468.9	94.4
468.9	95
