300.67,1.82
300.82,1.57
300.98,1.58
301.13,1.79
301.29,1.93
301.44,1.72
301.60,1.64
301.75,1.61
301.91,1.68
302.06,1.69
302.22,1.60
302.37,1.50
302.53,1.61
302.68,1.83
302.84,1.84
302.99,1.49
303.15,1.43
303.30,1.40
303.46,1.66
303.61,1.39
303.77,1.32
303.92,1.45
304.08,1.84
304.23,1.67
304.39,1.51
304.54,1.60
304.70,1.69
304.85,1.93
305.01,1.54
305.16,1.29
305.32,1.91
305.47,1.92
305.63,2.02
305.78,2.00
305.94,1.83
306.09,1.52
306.25,1.73
306.40,1.66
306.56,1.74
306.71,1.70
306.87,1.73
307.02,1.90
307.18,1.90
307.33,1.69
307.49,1.68
307.64,1.75
307.80,1.71
307.95,1.50
308.11,1.34
308.26,1.28
308.42,1.47
308.57,1.19
308.73,1.38
308.88,1.12
309.04,1.34
309.19,1.70
309.35,1.74
309.50,1.85
309.66,1.46
309.81,1.87
309.97,0.97
310.12,1.72
310.43,1.58
310.59,1.39
310.74,1.25
310.90,1.29
311.05,1.33
311.21,1.18
311.36,1.51
311.52,1.73
311.67,1.72
311.83,1.73
311.93,1.72
312.04,1.85
312.19,1.61
312.35,1.66
312.50,1.66
312.66,1.71
312.81,1.74
312.97,1.89
313.12,1.79
313.28,1.88
313.43,1.88
313.54,1.60
313.74,1.36
313.90,1.77
314.05,1.82
314.21,1.76
314.36,1.70
314.52,1.99
314.67,1.43
314.83,1.68
314.98,1.45
315.14,1.25
315.29,1.50
315.45,1.33
315.60,1.26
315.76,1.55
315.91,1.92
316.07,2.02
316.22,1.87
316.38,1.85
316.53,2.05
316.69,1.42
316.84,1.77
317.00,1.71
317.15,1.94
317.31,2.35
317.46,2.23
317.62,1.58
317.77,1.49
317.93,1.87
318.08,1.87
318.24,1.75
318.39,1.75
318.55,2.21
318.70,1.87
318.86,2.02
319.01,2.28
319.17,2.13
319.32,1.75
319.48,1.66
319.62,1.64
319.78,0.73
319.94,1.94
320.10,1.68
320.25,1.94
320.41,1.46
320.56,1.37
320.72,1.59
320.87,1.75
321.03,1.50
321.19,1.87
321.35,1.23
321.49,2.03
321.65,1.17
321.80,1.58
321.96,1.57
322.11,1.62
322.27,1.58
322.42,1.57
